"Plot Title: CCR_BARO_GW1001"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 22254183, SEN S/N: 22254183)","Temp, °C (LGR S/N: 22254183, SEN S/N: 22254183)","Coupler Detached (LGR S/N: 22254183)","Coupler Attached (LGR S/N: 22254183)","Host Connected (LGR S/N: 22254183)","End Of File (LGR S/N: 22254183)"
115,09/01/26 08:50:00 AM,97.783,21.378,,,,
116,09/01/26 09:00:00 AM,97.783,21.378,,,,
117,09/01/26 09:10:00 AM,97.767,21.378,,,,
118,09/01/26 09:20:00 AM,97.767,21.378,,,,
119,09/01/26 09:30:00 AM,97.751,21.378,,,,
120,09/01/26 09:40:00 AM,97.767,21.378,,,,
121,09/01/26 09:50:00 AM,97.751,21.378,,,,
122,09/01/26 10:00:00 AM,97.767,21.378,,,,
123,09/01/26 10:10:00 AM,97.751,21.378,,,,
124,09/01/26 10:20:00 AM,97.767,21.378,,,,
125,09/01/26 10:30:00 AM,97.751,21.378,,,,
126,09/01/26 10:40:00 AM,97.751,21.378,,,,
127,09/01/26 10:50:00 AM,97.751,21.378,,,,
128,09/01/26 11:00:00 AM,97.736,21.378,,,,
129,09/01/26 11:10:00 AM,97.736,21.378,,,,
130,09/01/26 11:20:00 AM,97.720,21.378,,,,
131,09/01/26 11:30:00 AM,97.720,21.378,,,,
132,09/01/26 11:40:00 AM,97.704,21.378,,,,
133,09/01/26 11:50:00 AM,97.720,21.378,,,,
134,09/01/26 12:00:00 PM,97.704,21.378,,,,
135,09/01/26 12:10:00 PM,97.688,21.378,,,,
136,09/01/26 12:20:00 PM,97.688,21.378,,,,
137,09/01/26 12:30:00 PM,97.657,21.378,,,,
138,09/01/26 12:40:00 PM,97.657,21.378,,,,
139,09/01/26 12:50:00 PM,97.657,21.378,,,,
140,09/01/26 01:00:00 PM,97.626,21.378,,,,
141,09/01/26 01:10:00 PM,97.641,21.378,,,,
142,09/01/26 01:20:00 PM,97.626,21.378,,,,
143,09/01/26 01:30:00 PM,97.641,21.378,,,,
144,09/01/26 01:40:00 PM,97.626,21.378,,,,
145,09/01/26 01:50:00 PM,97.610,21.378,,,,
146,09/01/26 02:00:00 PM,97.610,21.378,,,,
147,09/01/26 02:10:00 PM,97.626,21.378,,,,
148,09/01/26 02:20:00 PM,97.626,21.378,,,,
149,09/01/26 02:30:00 PM,97.610,21.378,,,,
150,09/01/26 02:40:00 PM,97.610,21.378,,,,
151,09/01/26 02:50:00 PM,97.610,21.378,,,,
152,09/01/26 03:00:00 PM,97.610,21.378,,,,
153,09/01/26 03:10:00 PM,97.579,21.378,,,,
154,09/01/26 03:20:00 PM,97.579,21.378,,,,
155,09/01/26 03:30:00 PM,97.563,21.378,,,,
156,09/01/26 03:40:00 PM,97.547,21.378,,,,
157,09/01/26 03:50:00 PM,97.531,21.378,,,,
158,09/01/26 04:00:00 PM,97.516,21.378,,,,
159,09/01/26 04:10:00 PM,97.531,21.378,,,,
160,09/01/26 04:20:00 PM,97.531,21.378,,,,
161,09/01/26 04:30:00 PM,97.531,21.378,,,,
162,09/01/26 04:40:00 PM,97.516,21.378,,,,
163,09/01/26 04:50:00 PM,97.516,21.378,,,,
164,09/01/26 05:00:00 PM,97.516,21.378,,,,
165,09/01/26 05:10:00 PM,97.500,21.378,,,,
166,09/01/26 05:20:00 PM,97.516,21.378,,,,
167,09/01/26 05:30:00 PM,97.504,21.473,,,,
168,09/01/26 05:40:00 PM,97.488,21.473,,,,
169,09/01/26 05:50:00 PM,97.488,21.473,,,,
170,09/01/26 06:00:00 PM,97.488,21.473,,,,
171,09/01/26 06:10:00 PM,97.457,21.473,,,,
172,09/01/26 06:20:00 PM,97.473,21.473,,,,
173,09/01/26 06:30:00 PM,97.473,21.473,,,,
174,09/01/26 06:40:00 PM,97.488,21.473,,,,
175,09/01/26 06:50:00 PM,97.473,21.473,,,,
176,09/01/26 07:00:00 PM,97.488,21.473,,,,
177,09/01/26 07:10:00 PM,97.488,21.473,,,,
178,09/01/26 07:20:00 PM,97.473,21.473,,,,
179,09/01/26 07:30:00 PM,97.473,21.473,,,,
180,09/01/26 07:40:00 PM,97.473,21.473,,,,
181,09/01/26 07:50:00 PM,97.457,21.473,,,,
182,09/01/26 08:00:00 PM,97.457,21.473,,,,
183,09/01/26 08:10:00 PM,97.441,21.473,,,,
184,09/01/26 08:20:00 PM,97.473,21.473,,,,
185,09/01/26 08:30:00 PM,97.473,21.473,,,,
186,09/01/26 08:40:00 PM,97.488,21.473,,,,
187,09/01/26 08:50:00 PM,97.473,21.473,,,,
188,09/01/26 09:00:00 PM,97.504,21.473,,,,
189,09/01/26 09:10:00 PM,97.520,21.473,,,,
190,09/01/26 09:20:00 PM,97.551,21.473,,,,
191,09/01/26 09:30:00 PM,97.551,21.473,,,,
192,09/01/26 09:40:00 PM,97.551,21.473,,,,
193,09/01/26 09:50:00 PM,97.567,21.473,,,,
194,09/01/26 10:00:00 PM,97.582,21.473,,,,
195,09/01/26 10:10:00 PM,97.567,21.473,,,,
196,09/01/26 10:20:00 PM,97.567,21.473,,,,
197,09/01/26 10:30:00 PM,97.582,21.473,,,,
198,09/01/26 10:40:00 PM,97.582,21.473,,,,
199,09/01/26 10:50:00 PM,97.598,21.473,,,,
200,09/01/26 11:00:00 PM,97.614,21.473,,,,
201,09/01/26 11:10:00 PM,97.614,21.473,,,,
202,09/01/26 11:20:00 PM,97.598,21.473,,,,
203,09/01/26 11:30:00 PM,97.598,21.473,,,,
204,09/01/26 11:40:00 PM,97.598,21.473,,,,
205,09/01/26 11:50:00 PM,97.598,21.473,,,,
206,09/02/26 12:00:00 AM,97.598,21.473,,,,
207,09/02/26 12:10:00 AM,97.598,21.473,,,,
208,09/02/26 12:20:00 AM,97.598,21.473,,,,
209,09/02/26 12:30:00 AM,97.598,21.473,,,,
210,09/02/26 12:40:00 AM,97.598,21.473,,,,
211,09/02/26 12:50:00 AM,97.598,21.473,,,,
212,09/02/26 01:00:00 AM,97.598,21.473,,,,
213,09/02/26 01:10:00 AM,97.614,21.473,,,,
214,09/02/26 01:20:00 AM,97.630,21.473,,,,
215,09/02/26 01:30:00 AM,97.661,21.473,,,,
216,09/02/26 01:40:00 AM,97.661,21.473,,,,
217,09/02/26 01:50:00 AM,97.661,21.473,,,,
218,09/02/26 02:00:00 AM,97.677,21.473,,,,
219,09/02/26 02:10:00 AM,97.677,21.473,,,,
220,09/02/26 02:20:00 AM,97.661,21.473,,,,
221,09/02/26 02:30:00 AM,97.677,21.473,,,,
222,09/02/26 02:40:00 AM,97.661,21.473,,,,
223,09/02/26 02:50:00 AM,97.677,21.473,,,,
224,09/02/26 03:00:00 AM,97.661,21.473,,,,
225,09/02/26 03:10:00 AM,97.661,21.473,,,,
226,09/02/26 03:20:00 AM,97.677,21.473,,,,
227,09/02/26 03:30:00 AM,97.661,21.473,,,,
228,09/02/26 03:40:00 AM,97.661,21.473,,,,
229,09/02/26 03:50:00 AM,97.645,21.473,,,,
230,09/02/26 04:00:00 AM,97.645,21.473,,,,
231,09/02/26 04:10:00 AM,97.645,21.473,,,,
232,09/02/26 04:20:00 AM,97.645,21.473,,,,
233,09/02/26 04:30:00 AM,97.661,21.473,,,,
234,09/02/26 04:40:00 AM,97.661,21.473,,,,
235,09/02/26 04:50:00 AM,97.661,21.473,,,,
236,09/02/26 05:00:00 AM,97.661,21.473,,,,
237,09/02/26 05:10:00 AM,97.677,21.473,,,,
238,09/02/26 05:20:00 AM,97.692,21.473,,,,
239,09/02/26 05:30:00 AM,97.677,21.473,,,,
240,09/02/26 05:40:00 AM,97.708,21.473,,,,
241,09/02/26 05:50:00 AM,97.692,21.473,,,,
242,09/02/26 06:00:00 AM,97.708,21.473,,,,
243,09/02/26 06:10:00 AM,97.692,21.473,,,,
244,09/02/26 06:20:00 AM,97.708,21.473,,,,
245,09/02/26 06:30:00 AM,97.724,21.473,,,,
246,09/02/26 06:40:00 AM,97.708,21.473,,,,
247,09/02/26 06:50:00 AM,97.708,21.473,,,,
248,09/02/26 07:00:00 AM,97.724,21.473,,,,
249,09/02/26 07:10:00 AM,97.724,21.473,,,,
250,09/02/26 07:20:00 AM,97.724,21.473,,,,
251,09/02/26 07:30:00 AM,97.724,21.473,,,,
252,09/02/26 07:40:00 AM,97.739,21.473,,,,
253,09/02/26 07:50:00 AM,97.755,21.473,,,,
254,09/02/26 08:00:00 AM,97.739,21.473,,,,
255,09/02/26 08:10:00 AM,97.739,21.473,,,,
256,09/02/26 08:20:00 AM,97.739,21.473,,,,
257,09/02/26 08:30:00 AM,97.755,21.473,,,,
258,09/02/26 08:40:00 AM,97.739,21.473,,,,
259,09/02/26 08:50:00 AM,97.739,21.473,,,,
260,09/02/26 09:00:00 AM,97.739,21.473,,,,
261,09/02/26 09:10:00 AM,97.755,21.473,,,,
262,09/02/26 09:20:00 AM,97.724,21.473,,,,
263,09/02/26 09:30:00 AM,97.724,21.473,,,,
264,09/02/26 09:40:00 AM,97.739,21.473,,,,
265,09/02/26 09:50:00 AM,97.739,21.473,,,,
266,09/02/26 10:00:00 AM,97.724,21.473,,,,
267,09/02/26 10:10:00 AM,97.724,21.473,,,,
268,09/02/26 10:20:00 AM,97.739,21.473,,,,
269,09/02/26 10:30:00 AM,97.739,21.473,,,,
270,09/02/26 10:40:00 AM,97.755,21.473,,,,
271,09/02/26 10:50:00 AM,97.739,21.473,,,,
272,09/02/26 11:00:00 AM,97.724,21.473,,,,
273,09/02/26 11:10:00 AM,97.755,21.473,,,,
274,09/02/26 11:20:00 AM,97.755,21.473,,,,
275,09/02/26 11:30:00 AM,97.739,21.473,,,,
276,09/02/26 11:40:00 AM,97.724,21.473,,,,
277,09/02/26 11:50:00 AM,97.708,21.473,,,,
278,09/02/26 12:00:00 PM,97.708,21.473,,,,
279,09/02/26 12:10:00 PM,97.708,21.473,,,,
280,09/02/26 12:20:00 PM,97.677,21.473,,,,
281,09/02/26 12:30:00 PM,97.661,21.473,,,,
282,09/02/26 12:40:00 PM,97.661,21.473,,,,
283,09/02/26 12:50:00 PM,97.661,21.473,,,,
284,09/02/26 01:00:00 PM,97.645,21.473,,,,
285,09/02/26 01:10:00 PM,97.614,21.473,,,,
286,09/02/26 01:20:00 PM,97.614,21.473,,,,
287,09/02/26 01:30:00 PM,97.598,21.473,,,,
288,09/02/26 01:40:00 PM,97.598,21.473,,,,
289,09/02/26 01:50:00 PM,97.598,21.473,,,,
290,09/02/26 02:00:00 PM,97.567,21.473,,,,
291,09/02/26 02:10:00 PM,97.567,21.473,,,,
292,09/02/26 02:20:00 PM,97.582,21.473,,,,
293,09/02/26 02:30:00 PM,97.571,21.569,,,,
294,09/02/26 02:40:00 PM,97.555,21.569,,,,
295,09/02/26 02:50:00 PM,97.555,21.569,,,,
296,09/02/26 03:00:00 PM,97.571,21.569,,,,
297,09/02/26 03:10:00 PM,97.555,21.569,,,,
298,09/02/26 03:20:00 PM,97.555,21.569,,,,
299,09/02/26 03:30:00 PM,97.524,21.569,,,,
300,09/02/26 03:40:00 PM,97.508,21.569,,,,
301,09/02/26 03:50:00 PM,97.508,21.569,,,,
302,09/02/26 04:00:00 PM,97.476,21.569,,,,
303,09/02/26 04:10:00 PM,97.461,21.569,,,,
304,09/02/26 04:20:00 PM,97.445,21.569,,,,
305,09/02/26 04:30:00 PM,97.461,21.569,,,,
306,09/02/26 04:40:00 PM,97.445,21.569,,,,
307,09/02/26 04:50:00 PM,97.445,21.569,,,,
308,09/02/26 05:00:00 PM,97.445,21.569,,,,
309,09/02/26 05:10:00 PM,97.445,21.569,,,,
310,09/02/26 05:20:00 PM,97.445,21.569,,,,
311,09/02/26 05:30:00 PM,97.445,21.569,,,,
312,09/02/26 05:40:00 PM,97.461,21.569,,,,
313,09/02/26 05:50:00 PM,97.445,21.569,,,,
314,09/02/26 06:00:00 PM,97.445,21.569,,,,
315,09/02/26 06:10:00 PM,97.461,21.569,,,,
316,09/02/26 06:20:00 PM,97.461,21.569,,,,
317,09/02/26 06:30:00 PM,97.476,21.569,,,,
318,09/02/26 06:40:00 PM,97.492,21.569,,,,
319,09/02/26 06:50:00 PM,97.476,21.569,,,,
320,09/02/26 07:00:00 PM,97.492,21.569,,,,
321,09/02/26 07:10:00 PM,97.492,21.569,,,,
322,09/02/26 07:20:00 PM,97.476,21.569,,,,
323,09/02/26 07:30:00 PM,97.492,21.569,,,,
324,09/02/26 07:40:00 PM,97.492,21.569,,,,
325,09/02/26 07:50:00 PM,97.524,21.569,,,,
326,09/02/26 08:00:00 PM,97.555,21.569,,,,
327,09/02/26 08:10:00 PM,97.555,21.569,,,,
328,09/02/26 08:20:00 PM,97.555,21.569,,,,
329,09/02/26 08:30:00 PM,97.555,21.569,,,,
330,09/02/26 08:40:00 PM,97.555,21.569,,,,
331,09/02/26 08:50:00 PM,97.571,21.569,,,,
332,09/02/26 09:00:00 PM,97.539,21.569,,,,
333,09/02/26 09:10:00 PM,97.539,21.569,,,,
334,09/02/26 09:20:00 PM,97.555,21.569,,,,
335,09/02/26 09:30:00 PM,97.555,21.569,,,,
336,09/02/26 09:40:00 PM,97.571,21.569,,,,
337,09/02/26 09:50:00 PM,97.571,21.569,,,,
338,09/02/26 10:00:00 PM,97.571,21.569,,,,
339,09/02/26 10:10:00 PM,97.555,21.569,,,,
340,09/02/26 10:20:00 PM,97.555,21.569,,,,
341,09/02/26 10:30:00 PM,97.571,21.569,,,,
342,09/02/26 10:40:00 PM,97.571,21.569,,,,
343,09/02/26 10:50:00 PM,97.586,21.569,,,,
344,09/02/26 11:00:00 PM,97.586,21.569,,,,
345,09/02/26 11:10:00 PM,97.571,21.569,,,,
346,09/02/26 11:20:00 PM,97.571,21.569,,,,
347,09/02/26 11:30:00 PM,97.586,21.569,,,,
348,09/02/26 11:40:00 PM,97.571,21.569,,,,
349,09/02/26 11:50:00 PM,97.571,21.569,,,,
350,09/03/26 12:00:00 AM,97.555,21.569,,,,
351,09/03/26 12:10:00 AM,97.539,21.569,,,,
352,09/03/26 12:20:00 AM,97.539,21.569,,,,
353,09/03/26 12:30:00 AM,97.539,21.569,,,,
354,09/03/26 12:40:00 AM,97.539,21.569,,,,
355,09/03/26 12:50:00 AM,97.539,21.569,,,,
356,09/03/26 01:00:00 AM,97.539,21.569,,,,
357,09/03/26 01:10:00 AM,97.539,21.569,,,,
358,09/03/26 01:20:00 AM,97.539,21.569,,,,
359,09/03/26 01:30:00 AM,97.524,21.569,,,,
360,09/03/26 01:40:00 AM,97.555,21.569,,,,
361,09/03/26 01:50:00 AM,97.555,21.569,,,,
362,09/03/26 02:00:00 AM,97.555,21.569,,,,
363,09/03/26 02:10:00 AM,97.555,21.569,,,,
364,09/03/26 02:20:00 AM,97.539,21.569,,,,
365,09/03/26 02:30:00 AM,97.539,21.569,,,,
366,09/03/26 02:40:00 AM,97.555,21.569,,,,
367,09/03/26 02:50:00 AM,97.539,21.569,,,,
368,09/03/26 03:00:00 AM,97.539,21.569,,,,
369,09/03/26 03:10:00 AM,97.555,21.569,,,,
370,09/03/26 03:20:00 AM,97.539,21.569,,,,
371,09/03/26 03:30:00 AM,97.555,21.569,,,,
372,09/03/26 03:40:00 AM,97.555,21.569,,,,
373,09/03/26 03:50:00 AM,97.555,21.569,,,,
374,09/03/26 04:00:00 AM,97.555,21.569,,,,
375,09/03/26 04:10:00 AM,97.555,21.569,,,,
376,09/03/26 04:20:00 AM,97.539,21.569,,,,
377,09/03/26 04:30:00 AM,97.555,21.569,,,,
378,09/03/26 04:40:00 AM,97.555,21.569,,,,
379,09/03/26 04:50:00 AM,97.555,21.569,,,,
380,09/03/26 05:00:00 AM,97.555,21.569,,,,
381,09/03/26 05:10:00 AM,97.571,21.569,,,,
382,09/03/26 05:20:00 AM,97.571,21.569,,,,
383,09/03/26 05:30:00 AM,97.571,21.569,,,,
384,09/03/26 05:40:00 AM,97.555,21.569,,,,
385,09/03/26 05:50:00 AM,97.571,21.569,,,,
386,09/03/26 06:00:00 AM,97.555,21.569,,,,
387,09/03/26 06:10:00 AM,97.586,21.569,,,,
388,09/03/26 06:20:00 AM,97.586,21.569,,,,
389,09/03/26 06:30:00 AM,97.586,21.569,,,,
390,09/03/26 06:40:00 AM,97.602,21.569,,,,
391,09/03/26 06:50:00 AM,97.602,21.569,,,,
392,09/03/26 07:00:00 AM,97.602,21.569,,,,
393,09/03/26 07:10:00 AM,97.634,21.569,,,,
394,09/03/26 07:20:00 AM,97.634,21.569,,,,
395,09/03/26 07:30:00 AM,97.665,21.569,,,,
396,09/03/26 07:40:00 AM,97.665,21.569,,,,
397,09/03/26 07:50:00 AM,97.665,21.569,,,,
398,09/03/26 08:00:00 AM,97.665,21.569,,,,
399,09/03/26 08:10:00 AM,97.665,21.569,,,,
400,09/03/26 08:20:00 AM,97.681,21.569,,,,
401,09/03/26 08:30:00 AM,97.665,21.569,,,,
402,09/03/26 08:40:00 AM,97.681,21.569,,,,
403,09/03/26 08:50:00 AM,97.649,21.569,,,,
404,09/03/26 09:00:00 AM,97.665,21.569,,,,
405,09/03/26 09:10:00 AM,97.681,21.569,,,,
406,09/03/26 09:20:00 AM,97.665,21.569,,,,
407,09/03/26 09:30:00 AM,97.649,21.569,,,,
408,09/03/26 09:40:00 AM,97.649,21.569,,,,
409,09/03/26 09:50:00 AM,97.653,21.664,,,,
410,09/03/26 10:00:00 AM,97.634,21.569,,,,
411,09/03/26 10:10:00 AM,97.637,21.664,,,,
412,09/03/26 10:20:00 AM,97.618,21.569,,,,
413,09/03/26 10:30:00 AM,97.637,21.664,,,,
414,09/03/26 10:40:00 AM,97.634,21.569,,,,
415,09/03/26 10:50:00 AM,97.637,21.664,,,,
416,09/03/26 11:00:00 AM,97.637,21.664,,,,
417,09/03/26 11:10:00 AM,97.618,21.569,,,,
418,09/03/26 11:20:00 AM,97.634,21.569,,,,
419,09/03/26 11:30:00 AM,97.622,21.664,,,,
420,09/03/26 11:40:00 AM,97.622,21.664,,,,
421,09/03/26 11:50:00 AM,97.622,21.664,,,,
422,09/03/26 12:00:00 PM,97.606,21.664,,,,
423,09/03/26 12:10:00 PM,97.590,21.664,,,,
424,09/03/26 12:20:00 PM,97.575,21.664,,,,
425,09/03/26 12:30:00 PM,97.575,21.664,,,,
426,09/03/26 12:40:00 PM,97.559,21.664,,,,
427,09/03/26 12:50:00 PM,97.559,21.664,,,,
428,09/03/26 01:00:00 PM,97.543,21.664,,,,
429,09/03/26 01:10:00 PM,97.528,21.664,,,,
430,09/03/26 01:20:00 PM,97.528,21.664,,,,
431,09/03/26 01:30:00 PM,97.512,21.664,,,,
432,09/03/26 01:40:00 PM,97.512,21.664,,,,
433,09/03/26 01:50:00 PM,97.512,21.664,,,,
434,09/03/26 02:00:00 PM,97.496,21.664,,,,
435,09/03/26 02:10:00 PM,97.465,21.664,,,,
436,09/03/26 02:20:00 PM,97.465,21.664,,,,
437,09/03/26 02:30:00 PM,97.480,21.664,,,,
438,09/03/26 02:40:00 PM,97.465,21.664,,,,
439,09/03/26 02:50:00 PM,97.465,21.664,,,,
440,09/03/26 03:00:00 PM,97.449,21.664,,,,
441,09/03/26 03:10:00 PM,97.449,21.664,,,,
442,09/03/26 03:20:00 PM,97.433,21.664,,,,
443,09/03/26 03:30:00 PM,97.402,21.664,,,,
444,09/03/26 03:40:00 PM,97.402,21.664,,,,
445,09/03/26 03:50:00 PM,97.402,21.664,,,,
446,09/03/26 04:00:00 PM,97.386,21.664,,,,
447,09/03/26 04:10:00 PM,97.371,21.664,,,,
448,09/03/26 04:20:00 PM,97.355,21.664,,,,
449,09/03/26 04:30:00 PM,97.339,21.664,,,,
450,09/03/26 04:40:00 PM,97.339,21.664,,,,
451,09/03/26 04:50:00 PM,97.308,21.664,,,,
452,09/03/26 05:00:00 PM,97.308,21.664,,,,
453,09/03/26 05:10:00 PM,97.308,21.664,,,,
454,09/03/26 05:20:00 PM,97.308,21.664,,,,
455,09/03/26 05:30:00 PM,97.276,21.664,,,,
456,09/03/26 05:40:00 PM,97.261,21.664,,,,
457,09/03/26 05:50:00 PM,97.276,21.664,,,,
458,09/03/26 06:00:00 PM,97.292,21.664,,,,
459,09/03/26 06:10:00 PM,97.261,21.664,,,,
460,09/03/26 06:20:00 PM,97.245,21.664,,,,
461,09/03/26 06:30:00 PM,97.261,21.664,,,,
462,09/03/26 06:40:00 PM,97.245,21.664,,,,
463,09/03/26 06:50:00 PM,97.261,21.664,,,,
464,09/03/26 07:00:00 PM,97.261,21.664,,,,
465,09/03/26 07:10:00 PM,97.276,21.664,,,,
466,09/03/26 07:20:00 PM,97.276,21.664,,,,
467,09/03/26 07:30:00 PM,97.292,21.664,,,,
468,09/03/26 07:40:00 PM,97.323,21.664,,,,
469,09/03/26 07:50:00 PM,97.323,21.664,,,,
