"Plot Title: CCR_1002"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21399937, SEN S/N: 21399937)","Temp, °C (LGR S/N: 21399937, SEN S/N: 21399937)","Coupler Detached (LGR S/N: 21399937)","Coupler Attached (LGR S/N: 21399937)","Host Connected (LGR S/N: 21399937)","End Of File (LGR S/N: 21399937)"
131,09/01/26 07:00:00 AM,122.153,13.750,,,,
132,09/01/26 07:10:00 AM,122.153,13.750,,,,
133,09/01/26 07:20:00 AM,122.153,13.750,,,,
134,09/01/26 07:30:00 AM,122.168,13.750,,,,
135,09/01/26 07:40:00 AM,122.168,13.750,,,,
136,09/01/26 07:50:00 AM,122.199,13.750,,,,
137,09/01/26 08:00:00 AM,120.895,13.750,,,,
138,09/01/26 08:10:00 AM,121.982,13.750,,,,
139,09/01/26 08:20:00 AM,122.121,13.750,,,,
140,09/01/26 08:30:00 AM,122.153,13.750,,,,
141,09/01/26 08:40:00 AM,122.184,13.750,,,,
142,09/01/26 08:50:00 AM,121.190,13.750,,,,
143,09/01/26 09:00:00 AM,121.982,13.750,,,,
144,09/01/26 09:10:00 AM,122.121,13.750,,,,
145,09/01/26 09:20:00 AM,122.168,13.750,,,,
146,09/01/26 09:30:00 AM,122.184,13.750,,,,
147,09/01/26 09:40:00 AM,122.184,13.750,,,,
148,09/01/26 09:50:00 AM,122.215,13.750,,,,
149,09/01/26 10:00:00 AM,122.215,13.750,,,,
150,09/01/26 10:10:00 AM,122.199,13.750,,,,
151,09/01/26 10:20:00 AM,121.438,13.750,,,,
152,09/01/26 10:30:00 AM,122.028,13.750,,,,
153,09/01/26 10:40:00 AM,121.019,13.750,,,,
154,09/01/26 10:50:00 AM,121.935,13.750,,,,
155,09/01/26 11:00:00 AM,122.075,13.750,,,,
156,09/01/26 11:10:00 AM,118.520,13.750,,,,
157,09/01/26 11:20:00 AM,121.780,13.750,,,,
158,09/01/26 11:30:00 AM,121.997,13.750,,,,
159,09/01/26 11:40:00 AM,122.090,13.750,,,,
160,09/01/26 11:50:00 AM,122.090,13.750,,,,
161,09/01/26 12:00:00 PM,122.106,13.750,,,,
162,09/01/26 12:10:00 PM,121.097,13.750,,,,
163,09/01/26 12:20:00 PM,121.920,13.750,,,,
164,09/01/26 12:30:00 PM,122.028,13.750,,,,
165,09/01/26 12:40:00 PM,122.059,13.750,,,,
166,09/01/26 12:50:00 PM,122.075,13.750,,,,
167,09/01/26 01:00:00 PM,122.090,13.750,,,,
168,09/01/26 01:10:00 PM,122.075,13.750,,,,
169,09/01/26 01:20:00 PM,122.090,13.750,,,,
170,09/01/26 01:30:00 PM,122.090,13.750,,,,
171,09/01/26 01:40:00 PM,122.106,13.750,,,,
172,09/01/26 01:50:00 PM,122.106,13.750,,,,
173,09/01/26 02:00:00 PM,122.090,13.750,,,,
174,09/01/26 02:10:00 PM,122.090,13.750,,,,
175,09/01/26 02:20:00 PM,122.090,13.750,,,,
176,09/01/26 02:30:00 PM,122.106,13.750,,,,
177,09/01/26 02:40:00 PM,122.106,13.750,,,,
178,09/01/26 02:50:00 PM,122.106,13.750,,,,
179,09/01/26 03:00:00 PM,122.106,13.750,,,,
180,09/01/26 03:10:00 PM,122.090,13.750,,,,
181,09/01/26 03:20:00 PM,122.090,13.750,,,,
182,09/01/26 03:30:00 PM,119.777,13.750,,,,
183,09/01/26 03:40:00 PM,121.780,13.750,,,,
184,09/01/26 03:50:00 PM,121.966,13.750,,,,
185,09/01/26 04:00:00 PM,121.997,13.750,,,,
186,09/01/26 04:10:00 PM,122.028,13.750,,,,
187,09/01/26 04:20:00 PM,122.044,13.750,,,,
188,09/01/26 04:30:00 PM,122.059,13.750,,,,
189,09/01/26 04:40:00 PM,122.044,13.750,,,,
190,09/01/26 04:50:00 PM,122.044,13.750,,,,
191,09/01/26 05:00:00 PM,122.044,13.750,,,,
192,09/01/26 05:10:00 PM,122.059,13.750,,,,
193,09/01/26 05:20:00 PM,122.044,13.750,,,,
194,09/01/26 05:30:00 PM,122.059,13.750,,,,
195,09/01/26 05:40:00 PM,122.044,13.750,,,,
196,09/01/26 05:50:00 PM,122.044,13.750,,,,
197,09/01/26 06:00:00 PM,121.019,13.750,,,,
198,09/01/26 06:10:00 PM,121.826,13.750,,,,
199,09/01/26 06:20:00 PM,121.951,13.750,,,,
200,09/01/26 06:30:00 PM,121.982,13.750,,,,
201,09/01/26 06:40:00 PM,122.013,13.750,,,,
202,09/01/26 06:50:00 PM,121.997,13.750,,,,
203,09/01/26 07:00:00 PM,122.013,13.750,,,,
204,09/01/26 07:10:00 PM,122.028,13.750,,,,
205,09/01/26 07:20:00 PM,122.028,13.750,,,,
206,09/01/26 07:30:00 PM,117.853,13.750,,,,
207,09/01/26 07:40:00 PM,121.687,13.750,,,,
208,09/01/26 07:50:00 PM,121.904,13.750,,,,
209,09/01/26 08:00:00 PM,121.951,13.750,,,,
210,09/01/26 08:10:00 PM,121.982,13.750,,,,
211,09/01/26 08:20:00 PM,122.013,13.750,,,,
212,09/01/26 08:30:00 PM,122.013,13.750,,,,
213,09/01/26 08:40:00 PM,122.013,13.750,,,,
214,09/01/26 08:50:00 PM,122.028,13.750,,,,
215,09/01/26 09:00:00 PM,122.028,13.750,,,,
216,09/01/26 09:10:00 PM,122.075,13.750,,,,
217,09/01/26 09:20:00 PM,122.075,13.750,,,,
218,09/01/26 09:30:00 PM,122.075,13.750,,,,
219,09/01/26 09:40:00 PM,122.090,13.750,,,,
220,09/01/26 09:50:00 PM,122.106,13.750,,,,
221,09/01/26 10:00:00 PM,122.106,13.750,,,,
222,09/01/26 10:10:00 PM,122.090,13.750,,,,
223,09/01/26 10:20:00 PM,122.121,13.750,,,,
224,09/01/26 10:30:00 PM,122.121,13.750,,,,
225,09/01/26 10:40:00 PM,122.137,13.750,,,,
226,09/01/26 10:50:00 PM,122.137,13.750,,,,
227,09/01/26 11:00:00 PM,122.168,13.750,,,,
228,09/01/26 11:10:00 PM,122.153,13.750,,,,
229,09/01/26 11:20:00 PM,122.153,13.750,,,,
230,09/01/26 11:30:00 PM,122.168,13.750,,,,
231,09/01/26 11:40:00 PM,119.715,13.750,,,,
232,09/01/26 11:50:00 PM,119.715,13.750,,,,
233,09/02/26 12:00:00 AM,121.205,13.750,,,,
234,09/02/26 12:10:00 AM,121.780,13.750,,,,
235,09/02/26 12:20:00 AM,121.935,13.750,,,,
236,09/02/26 12:30:00 AM,122.013,13.750,,,,
237,09/02/26 12:40:00 AM,122.044,13.750,,,,
238,09/02/26 12:50:00 AM,120.957,13.750,,,,
239,09/02/26 01:00:00 AM,121.857,13.750,,,,
240,09/02/26 01:10:00 AM,121.997,13.750,,,,
241,09/02/26 01:20:00 AM,122.044,13.750,,,,
242,09/02/26 01:30:00 AM,122.075,13.750,,,,
243,09/02/26 01:40:00 AM,122.090,13.750,,,,
244,09/02/26 01:50:00 AM,122.121,13.750,,,,
245,09/02/26 02:00:00 AM,122.153,13.750,,,,
246,09/02/26 02:10:00 AM,122.153,13.750,,,,
247,09/02/26 02:20:00 AM,122.168,13.750,,,,
248,09/02/26 02:30:00 AM,122.184,13.750,,,,
249,09/02/26 02:40:00 AM,122.199,13.750,,,,
250,09/02/26 02:50:00 AM,122.215,13.750,,,,
251,09/02/26 03:00:00 AM,122.215,13.750,,,,
252,09/02/26 03:10:00 AM,122.215,13.750,,,,
253,09/02/26 03:20:00 AM,122.215,13.750,,,,
254,09/02/26 03:30:00 AM,122.230,13.750,,,,
255,09/02/26 03:40:00 AM,122.230,13.750,,,,
256,09/02/26 03:50:00 AM,122.230,13.750,,,,
257,09/02/26 04:00:00 AM,122.246,13.750,,,,
258,09/02/26 04:10:00 AM,122.246,13.750,,,,
259,09/02/26 04:20:00 AM,122.246,13.750,,,,
260,09/02/26 04:30:00 AM,122.261,13.750,,,,
261,09/02/26 04:40:00 AM,122.277,13.750,,,,
262,09/02/26 04:50:00 AM,122.277,13.750,,,,
263,09/02/26 05:00:00 AM,122.277,13.750,,,,
264,09/02/26 05:10:00 AM,122.292,13.750,,,,
265,09/02/26 05:20:00 AM,122.308,13.750,,,,
266,09/02/26 05:30:00 AM,122.308,13.750,,,,
267,09/02/26 05:40:00 AM,122.323,13.750,,,,
268,09/02/26 05:50:00 AM,122.323,13.750,,,,
269,09/02/26 06:00:00 AM,122.323,13.750,,,,
270,09/02/26 06:10:00 AM,122.323,13.750,,,,
271,09/02/26 06:20:00 AM,122.339,13.750,,,,
272,09/02/26 06:30:00 AM,122.339,13.750,,,,
273,09/02/26 06:40:00 AM,122.339,13.750,,,,
274,09/02/26 06:50:00 AM,122.354,13.750,,,,
275,09/02/26 07:00:00 AM,122.354,13.750,,,,
276,09/02/26 07:10:00 AM,122.354,13.750,,,,
277,09/02/26 07:20:00 AM,122.370,13.750,,,,
278,09/02/26 07:30:00 AM,115.201,13.750,,,,
279,09/02/26 07:40:00 AM,121.920,13.750,,,,
280,09/02/26 07:50:00 AM,122.246,13.750,,,,
281,09/02/26 08:00:00 AM,122.339,13.750,,,,
282,09/02/26 08:10:00 AM,122.354,13.750,,,,
283,09/02/26 08:20:00 AM,122.386,13.750,,,,
284,09/02/26 08:30:00 AM,122.370,13.750,,,,
285,09/02/26 08:40:00 AM,122.386,13.750,,,,
286,09/02/26 08:50:00 AM,122.401,13.750,,,,
287,09/02/26 09:00:00 AM,122.417,13.750,,,,
288,09/02/26 09:10:00 AM,122.417,13.750,,,,
289,09/02/26 09:20:00 AM,122.417,13.750,,,,
290,09/02/26 09:30:00 AM,108.650,13.750,,,,
291,09/02/26 09:40:00 AM,121.112,13.750,,,,
292,09/02/26 09:50:00 AM,108.202,13.750,,,,
293,09/02/26 10:00:00 AM,120.895,13.750,,,,
294,09/02/26 10:10:00 AM,121.842,13.750,,,,
295,09/02/26 10:20:00 AM,122.059,13.750,,,,
296,09/02/26 10:30:00 AM,122.137,13.750,,,,
297,09/02/26 10:40:00 AM,122.168,13.750,,,,
298,09/02/26 10:50:00 AM,122.215,13.750,,,,
299,09/02/26 11:00:00 AM,122.246,13.750,,,,
300,09/02/26 11:10:00 AM,122.261,13.750,,,,
301,09/02/26 11:20:00 AM,122.277,13.750,,,,
302,09/02/26 11:30:00 AM,121.516,13.750,,,,
303,09/02/26 11:40:00 AM,122.106,13.750,,,,
304,09/02/26 11:50:00 AM,122.215,13.750,,,,
305,09/02/26 12:00:00 PM,116.628,13.750,,,,
306,09/02/26 12:10:00 PM,121.889,13.750,,,,
307,09/02/26 12:20:00 PM,122.137,13.750,,,,
308,09/02/26 12:30:00 PM,122.199,13.750,,,,
309,09/02/26 12:40:00 PM,122.230,13.750,,,,
310,09/02/26 12:50:00 PM,122.230,13.750,,,,
311,09/02/26 01:00:00 PM,112.304,13.750,,,,
312,09/02/26 01:10:00 PM,105.186,13.750,,,,
313,09/02/26 01:20:00 PM,119.141,13.750,,,,
314,09/02/26 01:30:00 PM,105.959,13.750,,,,
315,09/02/26 01:40:00 PM,115.434,13.750,,,,
316,09/02/26 01:50:00 PM,97.666,13.750,,,,
317,09/02/26 02:00:00 PM,119.358,13.750,,,,
318,09/02/26 02:10:00 PM,120.802,13.750,,,,
319,09/02/26 02:20:00 PM,121.236,13.750,,,,
320,09/02/26 02:30:00 PM,121.438,13.750,,,,
321,09/02/26 02:40:00 PM,121.578,13.750,,,,
322,09/02/26 02:50:00 PM,121.656,13.750,,,,
323,09/02/26 03:00:00 PM,121.718,13.750,,,,
324,09/02/26 03:10:00 PM,119.544,13.750,,,,
325,09/02/26 03:20:00 PM,121.205,13.750,,,,
326,09/02/26 03:30:00 PM,121.516,13.750,,,,
327,09/02/26 03:40:00 PM,121.625,13.750,,,,
328,09/02/26 03:50:00 PM,121.702,13.750,,,,
329,09/02/26 04:00:00 PM,121.733,13.750,,,,
330,09/02/26 04:10:00 PM,121.780,13.750,,,,
331,09/02/26 04:20:00 PM,121.795,13.750,,,,
332,09/02/26 04:30:00 PM,121.811,13.750,,,,
333,09/02/26 04:40:00 PM,121.842,13.750,,,,
334,09/02/26 04:50:00 PM,121.857,13.750,,,,
335,09/02/26 05:00:00 PM,121.873,13.750,,,,
336,09/02/26 05:10:00 PM,121.889,13.750,,,,
337,09/02/26 05:20:00 PM,121.889,13.750,,,,
338,09/02/26 05:30:00 PM,121.920,13.750,,,,
339,09/02/26 05:40:00 PM,121.920,13.750,,,,
340,09/02/26 05:50:00 PM,121.935,13.750,,,,
341,09/02/26 06:00:00 PM,121.935,13.750,,,,
342,09/02/26 06:10:00 PM,121.966,13.750,,,,
343,09/02/26 06:20:00 PM,121.966,13.750,,,,
344,09/02/26 06:30:00 PM,121.982,13.750,,,,
345,09/02/26 06:40:00 PM,121.982,13.750,,,,
346,09/02/26 06:50:00 PM,121.997,13.750,,,,
347,09/02/26 07:00:00 PM,120.848,13.750,,,,
348,09/02/26 07:10:00 PM,121.795,13.750,,,,
349,09/02/26 07:20:00 PM,121.935,13.750,,,,
350,09/02/26 07:30:00 PM,121.982,13.750,,,,
351,09/02/26 07:40:00 PM,122.013,13.750,,,,
352,09/02/26 07:50:00 PM,122.044,13.750,,,,
353,09/02/26 08:00:00 PM,122.059,13.750,,,,
354,09/02/26 08:10:00 PM,122.075,13.750,,,,
355,09/02/26 08:20:00 PM,122.075,13.750,,,,
356,09/02/26 08:30:00 PM,122.075,13.750,,,,
357,09/02/26 08:40:00 PM,122.106,13.750,,,,
358,09/02/26 08:50:00 PM,122.121,13.750,,,,
359,09/02/26 09:00:00 PM,122.121,13.750,,,,
360,09/02/26 09:10:00 PM,122.137,13.750,,,,
361,09/02/26 09:20:00 PM,117.838,13.750,,,,
362,09/02/26 09:30:00 PM,121.826,13.750,,,,
363,09/02/26 09:40:00 PM,122.059,13.750,,,,
364,09/02/26 09:50:00 PM,122.090,13.750,,,,
365,09/02/26 10:00:00 PM,122.137,13.750,,,,
366,09/02/26 10:10:00 PM,122.153,13.750,,,,
367,09/02/26 10:20:00 PM,122.168,13.750,,,,
368,09/02/26 10:30:00 PM,122.199,13.750,,,,
369,09/02/26 10:40:00 PM,122.184,13.750,,,,
370,09/02/26 10:50:00 PM,122.199,13.750,,,,
371,09/02/26 11:00:00 PM,122.215,13.750,,,,
372,09/02/26 11:10:00 PM,122.230,13.750,,,,
373,09/02/26 11:20:00 PM,122.230,13.750,,,,
374,09/02/26 11:30:00 PM,122.230,13.750,,,,
375,09/02/26 11:40:00 PM,119.513,13.750,,,,
376,09/02/26 11:50:00 PM,119.746,13.750,,,,
377,09/03/26 12:00:00 AM,121.298,13.750,,,,
378,09/03/26 12:10:00 AM,121.857,13.750,,,,
379,09/03/26 12:20:00 AM,121.997,13.750,,,,
380,09/03/26 12:30:00 AM,122.059,13.750,,,,
381,09/03/26 12:40:00 AM,121.283,13.750,,,,
382,09/03/26 12:50:00 AM,119.544,13.750,,,,
383,09/03/26 01:00:00 AM,121.764,13.750,,,,
384,09/03/26 01:10:00 AM,121.982,13.750,,,,
385,09/03/26 01:20:00 AM,122.044,13.750,,,,
386,09/03/26 01:30:00 AM,122.075,13.750,,,,
387,09/03/26 01:40:00 AM,122.106,13.750,,,,
388,09/03/26 01:50:00 AM,122.137,13.750,,,,
389,09/03/26 02:00:00 AM,122.153,13.750,,,,
390,09/03/26 02:10:00 AM,122.153,13.750,,,,
391,09/03/26 02:20:00 AM,122.153,13.750,,,,
392,09/03/26 02:30:00 AM,122.184,13.750,,,,
393,09/03/26 02:40:00 AM,122.199,13.750,,,,
394,09/03/26 02:50:00 AM,122.199,13.750,,,,
395,09/03/26 03:00:00 AM,122.215,13.750,,,,
396,09/03/26 03:10:00 AM,122.215,13.750,,,,
397,09/03/26 03:20:00 AM,122.230,13.750,,,,
398,09/03/26 03:30:00 AM,122.230,13.750,,,,
399,09/03/26 03:40:00 AM,122.230,13.750,,,,
400,09/03/26 03:50:00 AM,122.246,13.750,,,,
401,09/03/26 04:00:00 AM,122.230,13.750,,,,
402,09/03/26 04:10:00 AM,122.246,13.750,,,,
403,09/03/26 04:20:00 AM,122.261,13.750,,,,
404,09/03/26 04:30:00 AM,122.277,13.750,,,,
405,09/03/26 04:40:00 AM,122.261,13.750,,,,
406,09/03/26 04:50:00 AM,122.277,13.750,,,,
407,09/03/26 05:00:00 AM,122.277,13.750,,,,
408,09/03/26 05:10:00 AM,122.277,13.750,,,,
409,09/03/26 05:20:00 AM,122.292,13.750,,,,
410,09/03/26 05:30:00 AM,122.292,13.750,,,,
411,09/03/26 05:40:00 AM,122.308,13.750,,,,
412,09/03/26 05:50:00 AM,122.308,13.750,,,,
413,09/03/26 06:00:00 AM,122.323,13.750,,,,
414,09/03/26 06:10:00 AM,122.323,13.750,,,,
415,09/03/26 06:20:00 AM,121.795,13.750,,,,
416,09/03/26 06:30:00 AM,122.199,13.750,,,,
417,09/03/26 06:40:00 AM,122.277,13.750,,,,
418,09/03/26 06:50:00 AM,122.308,13.750,,,,
419,09/03/26 07:00:00 AM,122.339,13.750,,,,
420,09/03/26 07:10:00 AM,122.354,13.750,,,,
421,09/03/26 07:20:00 AM,122.370,13.750,,,,
422,09/03/26 07:30:00 AM,122.386,13.750,,,,
423,09/03/26 07:40:00 AM,122.386,13.750,,,,
424,09/03/26 07:50:00 AM,122.386,13.750,,,,
425,09/03/26 08:00:00 AM,122.417,13.750,,,,
426,09/03/26 08:10:00 AM,122.417,13.750,,,,
427,09/03/26 08:20:00 AM,122.432,13.750,,,,
428,09/03/26 08:30:00 AM,122.432,13.750,,,,
429,09/03/26 08:40:00 AM,122.448,13.750,,,,
430,09/03/26 08:50:00 AM,122.448,13.750,,,,
431,09/03/26 09:00:00 AM,122.463,13.750,,,,
432,09/03/26 09:10:00 AM,122.463,13.750,,,,
433,09/03/26 09:20:00 AM,122.463,13.750,,,,
434,09/03/26 09:30:00 AM,122.479,13.750,,,,
435,09/03/26 09:40:00 AM,122.479,13.750,,,,
436,09/03/26 09:50:00 AM,122.494,13.750,,,,
437,09/03/26 10:00:00 AM,122.479,13.750,,,,
438,09/03/26 10:10:00 AM,121.267,13.750,,,,
439,09/03/26 10:20:00 AM,122.261,13.750,,,,
440,09/03/26 10:30:00 AM,122.401,13.750,,,,
441,09/03/26 10:40:00 AM,122.432,13.750,,,,
442,09/03/26 10:50:00 AM,122.432,13.750,,,,
443,09/03/26 11:00:00 AM,122.463,13.750,,,,
444,09/03/26 11:10:00 AM,122.463,13.750,,,,
445,09/03/26 11:20:00 AM,122.479,13.750,,,,
446,09/03/26 11:30:00 AM,122.479,13.750,,,,
447,09/03/26 11:40:00 AM,122.479,13.750,,,,
448,09/03/26 11:50:00 AM,122.479,13.750,,,,
449,09/03/26 12:00:00 PM,122.479,13.750,,,,
450,09/03/26 12:10:00 PM,122.494,13.750,,,,
451,09/03/26 12:20:00 PM,114.736,13.750,,,,
452,09/03/26 12:30:00 PM,122.044,13.750,,,,
453,09/03/26 12:40:00 PM,122.323,13.750,,,,
454,09/03/26 12:50:00 PM,122.401,13.750,,,,
455,09/03/26 01:00:00 PM,122.401,13.750,,,,
456,09/03/26 01:10:00 PM,122.417,13.750,,,,
457,09/03/26 01:20:00 PM,122.432,13.750,,,,
458,09/03/26 01:30:00 PM,120.895,13.750,,,,
459,09/03/26 01:40:00 PM,122.215,13.750,,,,
460,09/03/26 01:50:00 PM,122.323,13.750,,,,
461,09/03/26 02:00:00 PM,122.370,13.750,,,,
462,09/03/26 02:10:00 PM,122.370,13.750,,,,
463,09/03/26 02:20:00 PM,122.386,13.750,,,,
464,09/03/26 02:30:00 PM,122.370,13.750,,,,
465,09/03/26 02:40:00 PM,122.386,13.750,,,,
466,09/03/26 02:50:00 PM,122.386,13.750,,,,
467,09/03/26 03:00:00 PM,114.519,13.750,,,,
468,09/03/26 03:10:00 PM,121.547,13.750,,,,
469,09/03/26 03:20:00 PM,122.013,13.750,,,,
470,09/03/26 03:30:00 PM,122.121,13.750,,,,
