"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"2025-01-13 06:40:00",33100,12.38,5.255,1.142847,1.199335,1.299768,1.331659,1.292963,1.476984,1.656946,1.828455,2.045343,2.189752,12.26142,87.73797,1.617836,8.762775,63.64364,2.161774,250113,74140,1.293,20.33,37.16,24.15,90.04,12.7,3.34,14.66,0.67,0.72,5.79,17.79,2.04,3.72,2.62,6.16,10.69,1.19,13.14482,2.185688
"2025-01-13 06:50:00",33101,12.39,5.284,1.147607,1.199274,1.300043,1.3323,1.29519,1.481622,1.658319,1.830347,2.034479,2.176172,12.2514,87.67295,1.620644,8.699397,63.1848,2.162643,250113,75140,1.286,20.36,37.22,24.19,90.03,12.7,3.56,15.59,0.72,0.79,5.8,17.82,1.96,3.72,2.619,6.15,10.7,1.19,13.14542,2.194364
"2025-01-13 07:00:00",33102,12.38,5.313,1.153711,1.199152,1.299646,1.333063,1.298242,1.489313,1.655878,1.849603,2.016931,2.168512,12.25094,87.69165,1.629707,8.572235,62.26457,2.164558,250113,80140,1.283,20.38,37.26,24.22,89.9,12.68,3.64,15.95,0.7,0.76,5.82,17.87,1.98,3.71,2.617,6.15,10.7,1.19,13.1444,2.201507
"2025-01-13 07:10:00",33103,12.37,5.356,1.156763,1.199915,1.299707,1.333368,1.302087,1.490564,1.666376,1.83468,2.054071,2.202051,12.24006,87.62444,1.634064,8.529763,61.9873,2.18306,250113,81140,1.282,20.4,37.29,24.24,89.44,12.62,4.1,17.97,0.78,0.85,5.81,17.86,2.09,3.71,2.617,6.15,10.68,1.19,13.1439,2.219507
"2025-01-13 07:20:00",33104,12.36,5.414,1.156152,1.200708,1.299585,1.333368,1.305231,1.488519,1.659479,1.833337,2.000482,2.156122,12.22357,87.51934,1.639473,8.851904,64.20255,2.111221,250113,82140,1.3,20.32,37.13,24.13,90.36,12.74,3.55,15.55,0.61,0.66,5.7,17.5,2.01,3.71,2.614,6.16,10.69,1.19,13.14565,2.163891
"2025-01-13 07:30:00",33105,12.37,5.439,1.158289,1.201288,1.29986,1.333429,1.307794,1.491541,1.665369,1.826166,1.990961,2.195459,12.20906,87.41815,1.640694,8.867081,64.35667,2.136337,250113,83140,1.295,20.33,37.16,24.15,89.42,12.61,4.65,20.37,0.78,0.86,5.81,17.83,2.06,3.71,2.615,6.15,10.69,1.19,13.14716,2.179708
"2025-01-13 07:40:00",33106,12.45,5.467,1.160425,1.2026,1.299951,1.333887,1.310358,1.494104,1.657495,1.820398,1.965387,2.123224,12.18496,87.20896,1.625336,8.973054,65.02602,2.080032,250113,84140,1.287,20.36,37.22,24.19,87.14,12.29,3.14,13.76,0.63,0.68,5.84,17.94,1.98,3.71,2.614,6.16,10.88,1.19,13.14546,2.142167
"2025-01-13 07:50:00",33107,12.45,5.536,1.155481,1.204706,1.300653,1.333643,1.312616,1.482172,1.663873,1.822565,1.987054,2.131677,12.15735,87.04479,1.639297,9.11375,66.07698,2.097534,250113,85140,1.283,20.39,37.28,24.23,86.49,12.2,3.69,16.17,0.68,0.74,5.85,17.96,1.96,3.71,2.613,6.16,10.9,1.19,13.14676,2.12236
"2025-01-13 08:00:00",33108,12.46,5.662,1.149225,1.207483,1.301355,1.333673,1.314813,1.487482,1.656763,1.828668,1.967188,2.123376,12.15582,87.03782,1.641037,9.02005,65.32632,2.05751,250113,90140,1.28,20.41,37.32,24.25,86.34,12.18,3.86,16.93,0.72,0.78,5.85,17.95,1.96,3.72,2.618,6.15,10.91,1.19,13.14692,2.091774
"2025-01-13 08:10:00",33109,12.49,5.821,1.15481,1.208368,1.301813,1.332819,1.315332,1.483545,1.667657,1.829126,1.981592,2.115564,12.16599,87.11116,1.641212,8.796146,63.78303,2.102562,250113,91140,1.283,20.31,37.13,24.13,90.02,12.7,4.71,20.63,0.8,0.87,5.72,17.57,1.96,3.72,2.62,6.16,10.9,1.19,13.14511,2.123427
"2025-01-13 08:20:00",33110,12.5,5.974,1.166559,1.210474,1.302698,1.332025,1.316827,1.483057,1.671472,1.82229,1.985193,2.109735,12.16379,87.09578,1.641396,9.05695,65.63359,2.079849,250113,92140,1.284,20.31,37.13,24.13,89.99,12.69,4.67,20.44,0.84,0.91,5.79,17.77,1.93,3.72,2.623,6.15,10.92,1.19,13.14621,2.098997
"2025-01-13 08:30:00",33111,12.52,6.11,1.17785,1.212427,1.303796,1.33233,1.317712,1.487329,1.677911,1.829065,1.972589,2.152917,12.174,87.16768,1.640862,8.920054,64.60852,2.06115,250113,93140,1.284,20.31,37.13,24.14,89.85,12.67,3.68,16.13,0.61,0.66,5.81,17.84,1.94,3.72,2.624,6.16,10.96,1.19,13.14618,2.142506
"2025-01-13 08:40:00",33112,12.55,6.234,1.185968,1.214807,1.304895,1.332361,1.31875,1.48974,1.654504,1.83053,1.968897,2.163568,12.16329,87.09323,1.641739,8.859785,64.25963,2.111214,250113,94140,1.283,20.31,37.12,24.13,90.13,12.71,4.89,21.4,0.75,0.82,5.83,17.89,1.83,3.72,2.622,6.16,11.01,1.19,13.14486,2.157729
"2025-01-13 08:50:00",33113,12.72,6.376,1.197534,1.218866,1.306909,1.332574,1.319879,1.493433,1.66842,1.834528,1.966516,2.15307,12.17015,87.14676,1.643662,8.728522,63.26424,2.086098,250113,95140,1.285,20.32,37.15,24.15,90.25,12.73,2.79,12.27,0.5,0.53,5.82,17.89,1.79,3.72,2.624,6.16,11.2,1.19,13.14488,2.147093
"2025-01-13 09:00:00",33114,12.69,6.532,1.196954,1.22265,1.308435,1.333337,1.320917,1.492792,1.66665,1.830347,1.979517,2.161218,12.17532,87.18176,1.642799,8.783768,63.69803,2.105331,250113,100139,1.291,20.32,37.13,24.14,90.09,12.71,3.9,17.07,0.68,0.74,5.75,17.66,1.94,3.73,2.626,6.15,11.15,1.19,13.14729,2.151895
"2025-01-13 09:10:00",33115,12.76,6.657,1.222253,1.227991,1.310663,1.333826,1.322015,1.50564,1.673578,1.828638,1.989282,2.229913,12.1638,87.12269,1.652565,8.755744,63.50329,2.110184,250113,101139,1.296,20.33,37.15,24.15,89.98,12.69,3.65,16,0.61,0.66,5.81,17.85,1.83,3.73,2.626,6.16,11.21,1.19,13.14538,2.202036
"2025-01-13 09:20:00",33116,12.87,6.838,1.316522,1.239893,1.313654,1.334741,1.322595,1.502588,1.656,1.821893,2.021875,2.216852,12.14892,87.02717,1.657272,8.622567,62.62781,2.16317,250113,102139,1.296,20.34,37.17,24.16,89.73,12.65,2.64,11.59,0.47,0.5,5.85,17.96,1.85,3.72,2.624,6.16,11.33,1.19,13.14578,2.209119
"2025-01-13 09:30:00",33117,13.62,7.129,1.382501,1.25622,1.318628,1.337183,1.323633,1.501245,1.664606,1.831842,2.014154,2.15484,12.118,86.81761,1.662163,8.720724,63.23231,2.100311,250113,103139,1.301,20.36,37.21,24.18,89.61,12.63,3.17,13.91,0.58,0.62,5.85,17.96,1.88,3.72,2.622,6.15,12.14,1.19,13.14545,2.153001
"2025-01-13 09:40:00",33118,13.82,7.434,1.321619,1.264703,1.323022,1.33996,1.324884,1.504236,1.675073,1.833124,1.997919,2.160303,12.10511,86.71559,1.658142,8.885058,64.44294,2.111214,250113,104139,1.307,20.4,37.25,24.21,89.73,12.65,2.7,11.86,0.49,0.53,5.85,17.97,1.96,3.72,2.623,6.16,12.45,1.19,13.14636,2.151291
"2025-01-13 09:50:00",33119,13.94,7.736,1.317651,1.268976,1.326929,1.342157,1.325311,1.504388,1.679712,1.838068,2.01159,2.17309,12.09277,86.64175,1.664246,8.865452,64.32238,2.123505,250113,105139,1.32,20.34,37.14,24.14,89.94,12.67,3.72,16.31,0.62,0.67,5.73,17.59,1.87,3.72,2.622,6.15,12.52,1.19,13.14598,2.157389
"2025-01-13 10:00:00",33120,13.96,7.993,1.344293,1.274133,1.329797,1.344232,1.326776,1.504724,1.682031,1.842859,2.008478,2.192621,12.0718,86.49477,1.665642,8.869654,64.37805,2.137894,250113,110139,1.328,20.38,37.21,24.18,90.09,12.69,2.89,12.7,0.49,0.53,5.83,17.9,1.83,3.72,2.622,6.16,12.53,1.19,13.14476,2.176272
"2025-01-13 10:10:00",33121,13.95,8.24,1.375238,1.281427,1.33407,1.346552,1.328729,1.506006,1.678857,1.844568,2.023584,2.185602,12.03665,86.23624,1.662834,8.780747,63.72964,2.136162,250113,111139,1.325,20.4,37.23,24.2,90.23,12.71,3.83,16.76,0.61,0.66,5.84,17.92,1.76,3.72,2.623,6.16,12.51,1.19,13.14577,2.176309
"2025-01-13 10:20:00",33122,13.94,8.56,1.415857,1.286829,1.337732,1.349115,1.329858,1.506403,1.678125,1.827478,2.038415,2.210687,12.00847,86.04223,1.666161,8.727378,63.35237,2.141869,250113,112139,1.325,20.46,37.36,24.28,89.94,12.67,4.04,17.69,0.63,0.68,5.84,17.92,1.9,3.72,2.623,6.15,12.49,1.19,13.14717,2.187941
"2025-01-13 10:30:00",33123,13.93,9.01,1.465509,1.303522,1.348261,1.35177,1.33114,1.508966,1.676263,1.830988,2.004755,2.175439,12.06847,86.46591,1.663536,8.733506,63.38031,2.132339,250113,113139,1.327,20.47,37.37,24.29,90.23,12.71,3.25,14.25,0.54,0.58,5.85,17.97,1.81,3.72,2.625,6.15,12.51,1.19,13.14658,2.176876
"2025-01-13 10:40:00",33124,13.89,9.49,1.504144,1.325678,1.353479,1.355859,1.333093,1.509332,1.676874,1.844965,2.031671,2.209344,12.14561,87.01483,1.661972,8.73229,63.39539,2.146202,250113,114139,1.328,20.32,37.09,24.11,90.49,12.75,3.71,16.28,0.6,0.65,5.74,17.64,1.85,3.72,2.623,6.15,12.47,1.2,13.14652,2.190258
"2025-01-13 10:50:00",33125,13.9,9.95,1.603967,1.359613,1.361871,1.360376,1.335443,1.508325,1.673608,1.849695,2.031335,2.226434,12.14309,87.00308,1.664589,8.603183,62.48599,2.162643,250113,115139,1.34,20.34,37.11,24.12,90.4,12.73,3.8,16.67,0.62,0.67,5.78,17.75,1.91,3.72,2.62,6.15,12.45,1.2,13.14237,2.210606
"2025-01-13 11:00:00",33126,13.89,10.4,1.710901,1.383752,1.380212,1.366052,1.339502,1.50979,1.674371,1.853357,2.026971,2.202081,12.12419,86.87398,1.667213,8.534539,61.94365,2.136681,250113,120139,1.349,20.44,37.27,24.23,88.85,12.51,4.32,18.94,0.74,0.8,5.79,17.79,2.01,3.72,2.621,6.15,12.48,1.2,13.14427,2.196417
"2025-01-13 11:10:00",33127,13.93,10.76,1.803827,1.386102,1.377924,1.370905,1.344476,1.51452,1.676141,1.854181,2.002344,2.219476,12.10503,86.73667,1.667213,8.524713,61.90469,2.155884,250113,121139,1.341,20.33,37.09,24.11,87.36,12.3,5.07,22.19,0.7,0.76,5.81,17.85,2.13,3.72,2.62,6.16,12.49,1.2,13.14683,2.211715
"2025-01-13 11:20:00",33128,13.86,11.1,2.054132,1.421869,1.383447,1.376276,1.351831,1.515161,1.671838,1.856744,2.032648,2.226831,12.07785,86.54447,1.668251,8.505992,61.78131,2.163338,250113,122139,1.327,20.25,36.96,24.02,90.58,12.76,4.94,21.64,0.7,0.76,5.78,17.76,2.17,3.72,2.618,6.16,12.43,1.2,13.14645,2.215535
"2025-01-13 11:30:00",33129,13.89,11.45,2.095605,1.428278,1.389001,1.381158,1.361017,1.513605,1.671136,1.857233,2.041254,2.199396,12.03627,86.2527,1.670853,8.64431,62.75491,2.145164,250113,123139,1.332,20.28,37,24.05,90.98,12.82,4.81,21.05,0.65,0.71,5.76,17.69,2.09,3.71,2.616,6.15,12.42,1.21,13.14513,2.190586
"2025-01-13 11:40:00",33130,13.86,11.73,1.892267,1.409113,1.390894,1.385828,1.366693,1.511713,1.669672,1.855951,2.06051,2.234094,12.00021,85.98653,1.667557,8.657184,62.88338,2.165588,250113,124139,1.346,20.28,37,24.05,90.94,12.8,4.67,20.45,0.74,0.8,5.82,17.87,2.12,3.71,2.615,6.16,12.45,1.21,13.14512,2.22599
"2025-01-13 11:50:00",33131,13.9,11.86,1.611536,1.381952,1.39007,1.388818,1.370752,1.515283,1.672479,1.861353,2.061059,2.230463,11.9773,85.8255,1.668953,8.383172,60.91105,2.176491,250113,125139,1.351,20.29,37,24.05,90.84,12.79,5.86,25.64,0.93,1.02,5.8,17.81,2.04,3.71,2.615,6.16,12.46,1.21,13.14544,2.22956
"2025-01-13 12:00:00",33132,13.89,11.76,1.567346,1.376825,1.393549,1.390772,1.376733,1.514124,1.655206,1.863092,2.076135,2.241388,11.98116,85.85484,1.66964,8.485212,61.63218,2.164383,250113,130139,1.354,20.29,37,24.05,90.19,12.7,5.77,25.24,0.85,0.92,5.82,17.88,2.17,3.71,2.615,6.15,12.45,1.21,13.14693,2.219747
"2025-01-13 12:10:00",33133,13.9,11.59,1.545221,1.363153,1.401788,1.393121,1.381921,1.5021,1.659845,1.884454,2.067071,2.221002,11.9989,85.97622,1.667213,8.598749,62.41252,2.138412,250113,131139,1.357,20.3,37.02,24.06,89.7,12.63,7.74,33.82,0.97,1.08,5.83,17.89,2.09,3.71,2.613,6.16,12.45,1.21,13.14524,2.20186
"2025-01-13 12:20:00",33134,13.9,11.43,1.560083,1.365991,1.4078,1.399103,1.38302,1.503778,1.66546,1.878076,2.029596,2.22857,12.06002,86.41365,1.66703,8.562009,62.17999,2.158493,250113,132139,1.367,20.32,37.04,24.08,90.25,12.7,5.37,23.5,0.82,0.9,5.74,17.63,2.12,3.7,2.609,6.15,12.43,1.2,13.14619,2.21783
"2025-01-13 12:30:00",33135,13.9,11.33,1.53573,1.361871,1.408807,1.403741,1.382898,1.500421,1.670038,1.870508,2.047327,2.214532,12.07661,86.52713,1.664757,8.747333,63.48212,2.133202,250113,133139,1.371,20.31,37.02,24.06,90.42,12.72,5.2,22.75,0.81,0.89,5.8,17.82,2.07,3.7,2.608,6.15,12.47,1.2,13.14584,2.192462
"2025-01-13 12:40:00",33136,13.9,11.26,1.572992,1.36825,1.412897,1.407831,1.383112,1.506067,1.676386,1.874933,2.03692,2.23031,12.11591,86.79778,1.660225,8.66276,62.91632,2.161262,250113,134139,1.379,20.33,37.04,24.08,91.11,12.82,4.52,19.8,0.75,0.82,5.82,17.86,2.05,3.7,2.606,6.15,12.45,1.2,13.14988,2.215725
"2025-01-13 12:50:00",33137,13.9,11.19,1.570032,1.370813,1.416834,1.411279,1.383905,1.505823,1.666254,1.871332,2.080774,2.195611,12.11531,86.7916,1.659355,8.528251,61.90246,2.139275,250113,135139,1.382,20.33,37.05,24.08,91.16,12.82,4.8,21.03,0.8,0.87,5.82,17.87,2,3.7,2.604,6.16,12.45,1.2,13.14677,2.194251
"2025-01-13 13:00:00",33138,13.9,11.15,1.573755,1.376032,1.418726,1.413934,1.385187,1.504358,1.653741,1.901941,2.083734,2.184686,12.11368,86.77961,1.659195,8.718952,63.28666,2.139275,250113,140139,1.379,20.33,37.04,24.08,91.23,12.83,5.29,23.17,0.76,0.83,5.8,17.8,2.16,3.69,2.603,6.16,12.46,1.2,13.14553,2.178978
"2025-01-13 13:10:00",33139,13.91,11.18,1.579889,1.378839,1.423669,1.417719,1.387598,1.493555,1.654932,1.907526,2.05517,2.190423,12.09652,86.65158,1.657089,8.707731,63.20544,2.13945,250113,141139,1.382,20.35,37.07,24.1,91.41,12.86,4.72,20.67,0.71,0.77,5.76,17.7,2.16,3.69,2.598,6.15,12.43,1.19,13.1456,2.183094
"2025-01-13 13:20:00",33140,13.9,11.16,1.558801,1.376611,1.426843,1.422998,1.392511,1.478571,1.635095,1.925256,2.091363,2.18786,12.05967,86.35359,1.642799,8.764296,63.57014,2.112953,250113,142139,1.394,20.34,37.04,24.08,91.53,12.87,4.94,21.63,0.85,0.93,5.77,17.72,2.05,3.69,2.6,6.15,12.45,1.19,13.14744,2.1749
"2025-01-13 13:30:00",33141,13.94,11.06,1.559625,1.38006,1.429468,1.429193,1.396814,1.473261,1.690668,1.934045,2.073328,2.215875,12.05488,86.31346,1.64035,8.77258,63.67018,2.135979,250113,143139,1.394,20.35,37.06,24.09,91.52,12.87,5.7,24.92,0.86,0.94,5.71,17.54,2.05,3.69,2.6,6.16,12.49,1.19,13.14791,2.193671
"2025-01-13 13:40:00",33142,13.92,10.99,1.564722,1.383203,1.433069,1.434595,1.397394,1.465967,1.700037,1.91424,2.077264,2.225,12.09498,86.5549,1.621155,8.37691,60.79591,2.13443,250113,144139,1.398,20.35,37.05,24.08,91.09,12.81,5.04,22.08,0.77,0.84,5.82,17.86,2.1,3.69,2.6,6.15,12.48,1.19,13.14714,2.223732
"2025-01-13 13:50:00",33143,13.91,10.95,1.558099,1.386316,1.438593,1.438745,1.396661,1.46792,1.694238,1.917719,2.083917,2.208612,12.22582,87.46984,1.612259,8.691782,63.07249,2.12941,250113,145139,1.403,20.35,37.05,24.08,90.97,12.79,5.4,23.62,0.98,1.08,5.8,17.82,2.04,3.69,2.6,6.15,12.47,1.19,13.14537,2.190233
"2025-01-13 14:00:00",33144,13.9,10.94,1.572137,1.395532,1.442438,1.441797,1.397058,1.469843,1.690973,1.934778,2.046747,2.227075,12.25653,87.71018,1.620804,8.4966,61.7125,2.162994,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.14611,2.21338
"2025-01-13 14:10:00",33145,13.91,10.96,1.569269,1.392694,1.444177,1.443323,1.395898,1.484766,1.686182,1.938501,2.059717,2.222192,12.21629,87.46677,1.639297,8.586505,62.32027,2.136337,250113,151139,1.419,20.36,37.04,24.08,91.14,12.81,4.12,18.07,0.75,0.82,5.72,17.56,2,3.69,2.597,6.15,12.47,1.19,13.14441,2.202591
"2025-01-13 14:20:00",33146,13.64,10.91,1.535303,1.388788,1.44375,1.445154,1.394983,1.490228,1.685419,1.928461,2.066125,2.191553,12.22126,87.50729,1.641396,8.558602,62.07727,2.112434,250113,152139,1.417,20.36,37.05,24.08,91.06,12.8,4.99,21.86,0.8,0.87,5.76,17.7,2.04,3.69,2.599,6.16,11.93,1.19,13.14749,2.187161
"2025-01-13 14:30:00",33147,13.94,10.8,1.550043,1.391595,1.447076,1.445398,1.394861,1.488275,1.680139,1.933313,2.090967,2.187952,12.19845,87.34579,1.642105,8.401224,60.97261,2.13459,250113,153139,1.415,20.36,37.05,24.08,90.74,12.75,5.12,22.39,0.8,0.88,5.76,17.71,2.12,3.69,2.599,6.15,12.15,1.19,13.14512,2.179468
"2025-01-13 14:40:00",33148,13.95,10.67,1.561365,1.396417,1.452997,1.446741,1.395227,1.492639,1.694666,1.946466,2.067529,2.167291,12.19155,87.2941,1.641212,8.545408,61.97947,2.111214,250113,154139,1.42,20.37,37.06,24.09,91.05,12.79,5.12,22.41,0.82,0.9,5.76,17.7,2.1,3.69,2.601,6.16,12.47,1.19,13.14686,2.185411
"2025-01-13 14:50:00",33149,13.74,10.53,1.569482,1.39895,1.458612,1.448877,1.397394,1.495294,1.691888,1.951715,2.080408,2.180109,12.17554,87.17948,1.641212,8.389423,60.84582,2.109833,250113,155139,1.423,20.35,37.02,24.06,91.14,12.8,4.48,19.6,0.74,0.81,5.79,17.77,2,3.69,2.601,6.15,11.97,1.19,13.14601,2.179418
"2025-01-13 15:00:00",33150,13.95,10.39,1.623499,1.408105,1.463831,1.451044,1.398523,1.496088,1.685663,1.953973,2.077844,2.251337,12.17511,87.17784,1.641739,8.558743,62.16321,2.162643,250113,160139,1.442,20.36,37.01,24.06,91.54,12.86,4.53,19.84,0.73,0.79,5.75,17.66,2.04,3.69,2.597,6.15,12.19,1.19,13.14891,2.209371
"2025-01-13 15:10:00",33151,13.51,10.25,1.584589,1.406671,1.457391,1.452661,1.400385,1.500696,1.686884,1.952661,2.070611,2.192163,12.16732,87.12514,1.643135,8.52119,61.85024,2.138756,250113,161139,1.433,20.36,37.03,24.07,91.31,12.83,5.05,22.1,0.82,0.89,5.8,17.8,2.1,3.69,2.599,6.16,11.84,1.19,13.1457,2.145899
"2025-01-13 15:20:00",33152,13.47,10.14,1.577722,1.410974,1.461755,1.454157,1.401209,1.496729,1.696832,1.971094,2.047845,2.22616,12.11858,86.78368,1.646271,8.586084,62.35332,2.157639,250113,162140,1.44,20.36,37.02,24.06,91.64,12.87,4.83,21.15,0.81,0.88,5.82,17.88,2.05,3.69,2.601,6.15,11.73,1.19,13.14375,2.202188
"2025-01-13 15:30:00",33153,13.95,10.06,1.572717,1.414392,1.463007,1.455469,1.401605,1.491632,1.714197,1.964899,2.038629,2.242853,12.16374,87.09643,1.641739,8.491337,61.67339,2.162468,250113,163139,1.437,20.36,37.03,24.07,91.32,12.82,4.55,19.93,0.75,0.82,5.73,17.59,2.09,3.69,2.6,6.15,12.45,1.19,13.14341,2.222282
"2025-01-13 15:40:00",33154,13.45,10.03,1.554407,1.412378,1.466241,1.456689,1.402002,1.497217,1.70672,1.974878,2.037622,2.195673,12.19515,87.32165,1.641907,8.642128,62.68279,2.112267,250113,164139,1.433,20.37,37.04,24.08,91.47,12.85,5.07,22.2,0.88,0.96,5.77,17.71,2.08,3.69,2.602,6.16,11.74,1.19,13.14776,2.180073
"2025-01-13 15:50:00",33155,13.94,9.96,1.539392,1.410547,1.463556,1.457544,1.400568,1.494989,1.704553,1.964471,2.024835,2.233057,12.20595,87.40264,1.643478,8.377553,60.93464,2.215401,250113,165139,1.441,20.37,37.03,24.07,91.56,12.86,4.93,21.57,0.76,0.83,5.76,17.68,2.34,3.69,2.602,6.16,12.49,1.2,13.151,2.234027
"2025-01-13 16:00:00",33156,13.56,9.87,1.567072,1.41369,1.465356,1.458978,1.400201,1.491144,1.730066,1.956506,2.049219,2.242029,12.20438,87.38774,1.641907,8.246876,59.925,2.179092,250113,170139,1.442,20.38,37.04,24.08,91.57,12.86,5.52,24.14,0.85,0.94,5.77,17.72,2.01,3.69,2.602,6.15,11.93,1.2,13.14439,2.245286
"2025-01-13 16:10:00",33157,13.48,9.82,1.570825,1.414117,1.469232,1.461145,1.401971,1.490564,1.749139,1.94494,2.051813,2.218683,12.25311,87.73789,1.642441,8.217189,59.64276,2.138229,250113,171139,1.44,20.38,37.05,24.08,90.81,12.75,4.82,21.11,0.73,0.8,5.6,17.19,1.98,3.69,2.602,6.15,11.76,1.2,13.14362,2.200814
"2025-01-13 16:20:00",33158,13,9.72,1.544763,1.407861,1.469782,1.462427,1.403253,1.490167,1.751276,1.928613,2.064203,2.30224,12.30026,88.07295,1.641403,8.174332,59.53131,2.261574,250113,172139,1.44,20.38,37.06,24.09,90.7,12.74,5.41,23.65,0.85,0.93,5.76,17.68,2.03,3.69,2.603,6.15,11.42,1.2,13.14585,2.30739
"2025-01-13 16:30:00",33159,13.05,9.59,1.526636,1.406152,1.471643,1.463983,1.399561,1.487817,1.744501,1.91897,2.045221,2.295923,12.28392,87.95207,1.639832,8.014654,58.33904,2.243072,250113,173139,1.443,20.38,37.05,24.08,91.34,12.83,4.36,19.1,0.75,0.82,5.81,17.84,2.03,3.7,2.605,6.16,11.4,1.2,13.1487,2.29396
"2025-01-13 16:40:00",33160,12.97,9.44,1.52514,1.405206,1.469904,1.465387,1.40069,1.495752,1.745294,1.936151,2.069543,2.273279,12.30564,88.11373,1.642265,8.045186,58.59534,2.264503,250113,174139,1.45,20.38,37.04,24.07,91.59,12.86,3.94,17.28,0.72,0.78,5.77,17.71,1.88,3.7,2.604,6.16,11.29,1.19,13.15061,2.270842
"2025-01-13 16:50:00",33161,12.79,9.26,1.508783,1.402094,1.469659,1.46618,1.404169,1.495477,1.756036,1.940912,2.077508,2.279748,12.35979,88.49977,1.641563,8.179003,59.5328,2.241508,250113,175139,1.454,20.38,37.04,24.08,91.44,12.84,4.44,19.46,0.82,0.89,5.75,17.67,2.03,3.7,2.605,6.16,11.2,1.19,13.14759,2.281336
"2025-01-13 17:00:00",33162,12.77,9.08,1.489374,1.396753,1.470209,1.466608,1.405115,1.496179,1.753564,1.944147,2.076593,2.303857,12.33349,88.3114,1.641563,8.101009,58.9607,2.238739,250113,180139,1.457,20.38,37.04,24.08,91.18,12.8,4.13,18.11,0.75,0.82,5.82,17.87,2.01,3.7,2.605,6.16,11.19,1.19,13.14287,2.282259
"2025-01-13 17:10:00",33163,12.66,8.93,1.486719,1.39364,1.472009,1.467401,1.404352,1.49621,1.740778,1.950678,2.081628,2.307367,12.31612,88.19035,1.642967,8.078126,58.79194,2.237373,250113,181139,1.454,20.38,37.03,24.07,90.57,12.71,4.12,18.07,0.7,0.76,5.74,17.63,1.92,3.7,2.606,6.15,11.05,1.19,13.14333,2.282196
"2025-01-13 17:20:00",33164,12.61,8.79,1.476831,1.392114,1.469171,1.468042,1.403711,1.499078,1.741113,1.952203,2.065118,2.271722,12.28196,87.94864,1.64418,7.870174,57.29815,2.249992,250113,182139,1.448,20.38,37.04,24.08,90.76,12.74,4.48,19.63,0.72,0.78,5.72,17.56,2.01,3.7,2.605,6.15,11,1.19,13.14547,2.282841
"2025-01-13 17:30:00",33165,12.6,8.67,1.462579,1.390558,1.469415,1.469171,1.403589,1.49389,1.743585,1.950769,2.097284,2.317743,12.35,88.44275,1.646973,7.933201,57.81961,2.289894,250113,183139,1.45,20.38,37.04,24.08,91.51,12.85,4.74,20.75,0.8,0.87,5.76,17.68,2.3,3.7,2.606,6.15,10.96,1.2,13.14807,2.323337
"2025-01-13 17:40:00",33166,12.57,8.57,1.458795,1.388483,1.478845,1.469629,1.406458,1.504663,1.7474,1.94137,2.093072,2.316644,12.35735,88.50512,1.650978,7.959024,57.99403,2.281097,250113,184139,1.454,20.38,37.03,24.07,91.54,12.85,4.08,17.89,0.74,0.81,5.73,17.6,2.06,3.7,2.607,6.16,10.94,1.2,13.14709,2.313367
"2025-01-13 17:50:00",33167,12.58,8.5,1.45553,1.388116,1.478204,1.470361,1.409845,1.501581,1.747339,1.939203,2.124383,2.303857,12.34886,88.42476,1.642967,8.01019,58.38519,2.292664,250113,185139,1.449,20.39,37.06,24.09,91.01,12.78,4.42,19.35,0.87,0.95,5.71,17.55,2.04,3.7,2.609,6.16,10.93,1.2,13.14613,2.306327
"2025-01-13 18:00:00",33168,12.57,8.43,1.448999,1.388025,1.472833,1.471307,1.415277,1.497125,1.750604,1.944299,2.087183,2.314691,12.49897,89.49836,1.642441,7.879158,57.45248,2.307007,250113,190139,1.441,20.38,37.06,24.09,90.59,12.72,5.37,23.51,0.85,0.93,5.77,17.71,1.99,3.7,2.609,6.16,10.93,1.2,13.14896,2.346308
"2025-01-13 18:10:00",33169,12.53,8.36,1.439447,1.388544,1.471185,1.472437,1.413995,1.496912,1.757776,1.940973,2.109979,2.315942,12.47104,89.29682,1.641739,7.958581,58.01342,2.295433,250113,191139,1.437,20.39,37.08,24.1,90.04,12.65,4.2,18.42,0.79,0.86,5.78,17.76,2.09,3.7,2.609,6.15,10.91,1.2,13.14842,2.314
"2025-01-13 18:20:00",33170,12.54,8.26,1.440607,1.388147,1.470148,1.473261,1.41546,1.495599,1.758478,1.925104,2.102991,2.286981,12.53389,89.74584,1.641396,8.170727,59.47615,2.243759,250113,192139,1.437,20.37,37.04,24.08,91.5,12.85,4.51,19.74,0.78,0.86,5.76,17.7,2,3.7,2.609,6.15,10.88,1.19,13.14538,2.283625
