"Plot Title: hobo_smb_20260428"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °F (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","Stopped (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
1353,05/08/26 12:20:00 AM,14.6182,54.147,,,,,
1354,05/08/26 12:30:00 AM,14.6228,54.147,,,,,
1355,05/08/26 12:40:00 AM,14.6221,53.973,,,,,
1356,05/08/26 12:50:00 AM,14.6244,53.973,,,,,
1357,05/08/26 01:00:00 AM,14.6260,53.798,,,,,
1358,05/08/26 01:10:00 AM,14.6284,53.798,,,,,
1359,05/08/26 01:20:00 AM,14.6260,53.798,,,,,
1360,05/08/26 01:30:00 AM,14.6276,53.623,,,,,
1361,05/08/26 01:40:00 AM,14.6252,53.623,,,,,
1362,05/08/26 01:50:00 AM,14.6244,53.449,,,,,
1363,05/08/26 02:00:00 AM,14.6268,53.449,,,,,
1364,05/08/26 02:10:00 AM,14.6307,53.274,,,,,
1365,05/08/26 02:20:00 AM,14.6307,53.274,,,,,
1366,05/08/26 02:30:00 AM,14.6275,53.100,,,,,
1367,05/08/26 02:40:00 AM,14.6275,53.100,,,,,
1368,05/08/26 02:50:00 AM,14.6291,52.925,,,,,
1369,05/08/26 03:00:00 AM,14.6314,52.925,,,,,
1370,05/08/26 03:10:00 AM,14.6307,52.750,,,,,
1371,05/08/26 03:20:00 AM,14.6307,52.750,,,,,
1372,05/08/26 03:30:00 AM,14.6298,52.576,,,,,
1373,05/08/26 03:40:00 AM,14.6298,52.576,,,,,
1374,05/08/26 03:50:00 AM,14.6289,52.401,,,,,
1375,05/08/26 04:00:00 AM,14.6266,52.401,,,,,
1376,05/08/26 04:10:00 AM,14.6282,52.225,,,,,
1377,05/08/26 04:20:00 AM,14.6305,52.225,,,,,
1378,05/08/26 04:30:00 AM,14.6273,52.050,,,,,
1379,05/08/26 04:40:00 AM,14.6273,52.050,,,,,
1380,05/08/26 04:50:00 AM,14.6289,51.874,,,,,
1381,05/08/26 05:00:00 AM,14.6313,51.874,,,,,
1382,05/08/26 05:10:00 AM,14.6336,51.874,,,,,
1383,05/08/26 05:20:00 AM,14.6352,51.699,,,,,
1384,05/08/26 05:30:00 AM,14.6375,51.699,,,,,
1385,05/08/26 05:40:00 AM,14.6366,51.523,,,,,
1386,05/08/26 05:50:00 AM,14.6366,51.523,,,,,
1387,05/08/26 06:00:00 AM,14.6414,51.523,,,,,
1388,05/08/26 06:10:00 AM,14.6437,51.523,,,,,
1389,05/08/26 06:20:00 AM,14.6429,51.346,,,,,
1390,05/08/26 06:30:00 AM,14.6452,51.346,,,,,
1391,05/08/26 06:40:00 AM,14.6500,51.346,,,,,
1392,05/08/26 06:50:00 AM,14.6475,51.346,,,,,
1393,05/08/26 07:00:00 AM,14.6500,51.346,,,,,
1394,05/08/26 07:10:00 AM,14.6500,51.346,,,,,
1395,05/08/26 07:20:00 AM,14.6500,51.346,,,,,
1396,05/08/26 07:30:00 AM,14.6507,51.523,,,,,
1397,05/08/26 07:40:00 AM,14.6516,51.699,,,,,
1398,05/08/26 07:50:00 AM,14.6516,51.699,,,,,
1399,05/08/26 08:00:00 AM,14.6516,51.699,,,,,
1400,05/08/26 08:10:00 AM,14.6516,51.699,,,,,
1401,05/08/26 08:20:00 AM,14.6524,51.874,,,,,
1402,05/08/26 08:30:00 AM,14.6501,51.874,,,,,
1403,05/08/26 08:40:00 AM,14.6501,51.874,,,,,
1404,05/08/26 08:50:00 AM,14.6501,51.874,,,,,
1405,05/08/26 09:00:00 AM,14.6508,52.050,,,,,
1406,05/08/26 09:10:00 AM,14.6494,52.225,,,,,
1407,05/08/26 09:20:00 AM,14.6478,52.401,,,,,
1408,05/08/26 09:30:00 AM,14.6510,52.576,,,,,
1409,05/08/26 09:40:00 AM,14.6471,52.750,,,,,
1410,05/08/26 09:50:00 AM,14.6479,52.925,,,,,
1411,05/08/26 10:00:00 AM,14.6456,52.925,,,,,
1412,05/08/26 10:10:00 AM,14.6463,53.100,,,,,
1413,05/08/26 10:20:00 AM,14.6472,53.274,,,,,
1414,05/08/26 10:30:00 AM,14.6479,53.449,,,,,
1415,05/08/26 10:40:00 AM,14.6488,53.623,,,,,
1416,05/08/26 10:50:00 AM,14.6472,53.798,,,,,
1417,05/08/26 11:00:00 AM,14.6433,53.973,,,,,
1418,05/08/26 11:10:00 AM,14.6440,54.147,,,,,
1419,05/08/26 11:20:00 AM,14.6417,54.147,,,,,
1420,05/08/26 11:30:00 AM,14.6410,54.495,,,,,
1421,05/08/26 11:40:00 AM,14.6385,54.495,,,,,
1422,05/08/26 11:50:00 AM,14.6394,54.669,,,,,
1423,05/08/26 12:00:00 PM,14.6355,54.842,,,,,
1424,05/08/26 12:10:00 PM,14.6369,55.189,,,,,
1425,05/08/26 12:20:00 PM,14.6330,55.364,,,,,
1426,05/08/26 12:30:00 PM,14.6268,55.537,,,,,
1427,05/08/26 12:40:00 PM,14.6282,55.884,,,,,
1428,05/08/26 12:50:00 PM,14.6243,56.057,,,,,
1429,05/08/26 01:00:00 PM,14.6211,56.404,,,,,
1430,05/08/26 01:10:00 PM,14.6147,56.577,,,,,
1431,05/08/26 01:20:00 PM,14.6162,56.923,,,,,
1432,05/08/26 01:30:00 PM,14.6146,57.096,,,,,
1433,05/08/26 01:40:00 PM,14.6130,57.268,,,,,
1434,05/08/26 01:50:00 PM,14.6114,57.441,,,,,
1435,05/08/26 02:00:00 PM,14.6073,57.614,,,,,
1436,05/08/26 02:10:00 PM,14.6057,57.785,,,,,
1437,05/08/26 02:20:00 PM,14.6041,57.958,,,,,
1438,05/08/26 02:30:00 PM,14.6049,58.131,,,,,
1439,05/08/26 02:40:00 PM,14.6033,58.303,,,,,
1440,05/08/26 02:50:00 PM,14.6008,58.303,,,,,
1441,05/08/26 03:00:00 PM,14.6008,58.303,,,,,
1442,05/08/26 03:10:00 PM,14.5985,58.303,,,,,
1443,05/08/26 03:20:00 PM,14.5969,58.476,,,,,
1444,05/08/26 03:30:00 PM,14.6015,58.476,,,,,
1445,05/08/26 03:40:00 PM,14.5969,58.476,,,,,
1446,05/08/26 03:50:00 PM,14.5921,58.476,,,,,
1447,05/08/26 04:00:00 PM,14.5938,58.303,,,,,
1448,05/08/26 04:10:00 PM,14.5914,58.303,,,,,
1449,05/08/26 04:20:00 PM,14.5891,58.303,,,,,
1450,05/08/26 04:30:00 PM,14.5883,58.131,,,,,
1451,05/08/26 04:40:00 PM,14.5907,58.131,,,,,
1452,05/08/26 04:50:00 PM,14.5883,58.131,,,,,
1453,05/08/26 05:00:00 PM,14.5860,58.131,,,,,
1454,05/08/26 05:10:00 PM,14.5853,57.958,,,,,
1455,05/08/26 05:20:00 PM,14.5876,57.958,,,,,
1456,05/08/26 05:30:00 PM,14.5876,57.958,,,,,
1457,05/08/26 05:40:00 PM,14.5869,57.785,,,,,
1458,05/08/26 05:50:00 PM,14.5869,57.785,,,,,
1459,05/08/26 06:00:00 PM,14.5909,57.614,,,,,
1460,05/08/26 06:10:00 PM,14.5933,57.614,,,,,
1461,05/08/26 06:20:00 PM,14.5933,57.614,,,,,
1462,05/08/26 06:30:00 PM,14.5972,57.441,,,,,
1463,05/08/26 06:40:00 PM,14.5972,57.441,,,,,
1464,05/08/26 06:50:00 PM,14.5972,57.441,,,,,
1465,05/08/26 07:00:00 PM,14.5989,57.268,,,,,
1466,05/08/26 07:10:00 PM,14.5965,57.268,,,,,
1467,05/08/26 07:20:00 PM,14.5989,57.268,,,,,
1468,05/08/26 07:30:00 PM,14.5982,57.096,,,,,
1469,05/08/26 07:40:00 PM,14.5957,57.096,,,,,
1470,05/08/26 07:50:00 PM,14.5957,57.096,,,,,
1471,05/08/26 08:00:00 PM,14.5998,56.923,,,,,
1472,05/08/26 08:10:00 PM,14.5998,56.923,,,,,
1473,05/08/26 08:20:00 PM,14.6037,56.750,,,,,
1474,05/08/26 08:30:00 PM,14.6060,56.750,,,,,
1475,05/08/26 08:40:00 PM,14.6053,56.577,,,,,
1476,05/08/26 08:50:00 PM,14.6076,56.577,,,,,
1477,05/08/26 09:00:00 PM,14.6094,56.404,,,,,
1478,05/08/26 09:10:00 PM,14.6094,56.404,,,,,
1479,05/08/26 09:20:00 PM,14.6085,56.230,,,,,
1480,05/08/26 09:30:00 PM,14.6101,56.057,,,,,
1481,05/08/26 09:40:00 PM,14.6101,56.057,,,,,
1482,05/08/26 09:50:00 PM,14.6070,55.884,,,,,
1483,05/08/26 10:00:00 PM,14.6070,55.884,,,,,
1484,05/08/26 10:10:00 PM,14.6063,55.711,,,,,
1485,05/08/26 10:20:00 PM,14.6056,55.537,,,,,
1486,05/08/26 10:30:00 PM,14.6031,55.537,,,,,
1487,05/08/26 10:40:00 PM,14.6024,55.364,,,,,
1488,05/08/26 10:50:00 PM,14.5994,55.189,,,,,
1489,05/08/26 11:00:00 PM,14.5994,55.189,,,,,
1490,05/08/26 11:10:00 PM,14.6008,55.017,,,,,
1491,05/08/26 11:20:00 PM,14.6001,54.842,,,,,
1492,05/08/26 11:30:00 PM,14.5978,54.842,,,,,
1493,05/08/26 11:40:00 PM,14.5994,54.669,,,,,
1494,05/08/26 11:50:00 PM,14.6017,54.669,,,,,
1495,05/09/26 12:00:00 AM,14.5985,54.495,,,,,
1496,05/09/26 12:10:00 AM,14.6009,54.495,,,,,
1497,05/09/26 12:20:00 AM,14.6001,54.322,,,,,
1498,05/09/26 12:30:00 AM,14.6025,54.322,,,,,
1499,05/09/26 12:40:00 AM,14.5994,54.147,,,,,
1500,05/09/26 12:50:00 AM,14.5962,53.973,,,,,
1501,05/09/26 01:00:00 AM,14.5962,53.973,,,,,
1502,05/09/26 01:10:00 AM,14.5954,53.798,,,,,
1503,05/09/26 01:20:00 AM,14.5931,53.798,,,,,
1504,05/09/26 01:30:00 AM,14.5899,53.623,,,,,
1505,05/09/26 01:40:00 AM,14.5899,53.623,,,,,
1506,05/09/26 01:50:00 AM,14.5876,53.623,,,,,
1507,05/09/26 02:00:00 AM,14.5867,53.449,,,,,
1508,05/09/26 02:10:00 AM,14.5844,53.449,,,,,
1509,05/09/26 02:20:00 AM,14.5835,53.274,,,,,
1510,05/09/26 02:30:00 AM,14.5812,53.274,,,,,
1511,05/09/26 02:40:00 AM,14.5805,53.100,,,,,
1512,05/09/26 02:50:00 AM,14.5780,53.100,,,,,
1513,05/09/26 03:00:00 AM,14.5796,52.925,,,,,
1514,05/09/26 03:10:00 AM,14.5796,52.925,,,,,
1515,05/09/26 03:20:00 AM,14.5796,52.925,,,,,
1516,05/09/26 03:30:00 AM,14.5796,52.925,,,,,
1517,05/09/26 03:40:00 AM,14.5764,52.750,,,,,
1518,05/09/26 03:50:00 AM,14.5764,52.750,,,,,
1519,05/09/26 04:00:00 AM,14.5780,52.576,,,,,
1520,05/09/26 04:10:00 AM,14.5757,52.576,,,,,
1521,05/09/26 04:20:00 AM,14.5780,52.576,,,,,
1522,05/09/26 04:30:00 AM,14.5772,52.401,,,,,
1523,05/09/26 04:40:00 AM,14.5772,52.401,,,,,
1524,05/09/26 04:50:00 AM,14.5788,52.225,,,,,
1525,05/09/26 05:00:00 AM,14.5741,52.225,,,,,
1526,05/09/26 05:10:00 AM,14.5764,52.225,,,,,
1527,05/09/26 05:20:00 AM,14.5788,52.225,,,,,
1528,05/09/26 05:30:00 AM,14.5804,52.050,,,,,
1529,05/09/26 05:40:00 AM,14.5779,52.050,,,,,
1530,05/09/26 05:50:00 AM,14.5804,52.050,,,,,
1531,05/09/26 06:00:00 AM,14.5804,52.050,,,,,
1532,05/09/26 06:10:00 AM,14.5804,52.050,,,,,
1533,05/09/26 06:20:00 AM,14.5841,51.874,,,,,
1534,05/09/26 06:30:00 AM,14.5818,51.874,,,,,
1535,05/09/26 06:40:00 AM,14.5841,51.874,,,,,
1536,05/09/26 06:50:00 AM,14.5795,51.874,,,,,
1537,05/09/26 07:00:00 AM,14.5818,51.874,,,,,
1538,05/09/26 07:10:00 AM,14.5866,51.874,,,,,
1539,05/09/26 07:20:00 AM,14.5866,51.874,,,,,
1540,05/09/26 07:30:00 AM,14.5850,52.050,,,,,
1541,05/09/26 07:40:00 AM,14.5804,52.050,,,,,
1542,05/09/26 07:50:00 AM,14.5804,52.050,,,,,
1543,05/09/26 08:00:00 AM,14.5779,52.050,,,,,
1544,05/09/26 08:10:00 AM,14.5779,52.050,,,,,
1545,05/09/26 08:20:00 AM,14.5741,52.225,,,,,
1546,05/09/26 08:30:00 AM,14.5670,52.225,,,,,
1547,05/09/26 08:40:00 AM,14.5654,52.401,,,,,
1548,05/09/26 08:50:00 AM,14.5654,52.401,,,,,
1549,05/09/26 09:00:00 AM,14.5640,52.576,,,,,
1550,05/09/26 09:10:00 AM,14.5647,52.750,,,,,
1551,05/09/26 09:20:00 AM,14.5624,52.750,,,,,
1552,05/09/26 09:30:00 AM,14.5656,52.925,,,,,
1553,05/09/26 09:40:00 AM,14.5616,53.100,,,,,
1554,05/09/26 09:50:00 AM,14.5577,53.274,,,,,
1555,05/09/26 10:00:00 AM,14.5561,53.449,,,,,
1556,05/09/26 10:10:00 AM,14.5585,53.449,,,,,
1557,05/09/26 10:20:00 AM,14.5616,53.623,,,,,
1558,05/09/26 10:30:00 AM,14.5577,53.798,,,,,
1559,05/09/26 10:40:00 AM,14.5531,53.798,,,,,
1560,05/09/26 10:50:00 AM,14.5492,53.973,,,,,
1561,05/09/26 11:00:00 AM,14.5522,54.147,,,,,
1562,05/09/26 11:10:00 AM,14.5531,54.322,,,,,
1563,05/09/26 11:20:00 AM,14.5545,54.669,,,,,
1564,05/09/26 11:30:00 AM,14.5577,54.842,,,,,
1565,05/09/26 11:40:00 AM,14.5569,55.189,,,,,
1566,05/09/26 11:50:00 AM,14.5577,55.364,,,,,
1567,05/09/26 12:00:00 PM,14.5490,55.537,,,,,
1568,05/09/26 12:10:00 PM,14.5474,55.711,,,,,
1569,05/09/26 12:20:00 PM,14.5458,55.884,,,,,
1570,05/09/26 12:30:00 PM,14.5450,56.230,,,,,
1571,05/09/26 12:40:00 PM,14.5457,56.404,,,,,
1572,05/09/26 12:50:00 PM,14.5448,56.750,,,,,
1573,05/09/26 01:00:00 PM,14.5432,56.923,,,,,
1574,05/09/26 01:10:00 PM,14.5424,57.268,,,,,
1575,05/09/26 01:20:00 PM,14.5431,57.441,,,,,
1576,05/09/26 01:30:00 PM,14.5374,57.785,,,,,
1577,05/09/26 01:40:00 PM,14.5381,57.958,,,,,
1578,05/09/26 01:50:00 PM,14.5389,58.131,,,,,
1579,05/09/26 02:00:00 PM,14.5396,58.303,,,,,
1580,05/09/26 02:10:00 PM,14.5332,58.476,,,,,
1581,05/09/26 02:20:00 PM,14.5339,58.647,,,,,
1582,05/09/26 02:30:00 PM,14.5370,58.820,,,,,
1583,05/09/26 02:40:00 PM,14.5370,58.820,,,,,
1584,05/09/26 02:50:00 PM,14.5354,58.993,,,,,
1585,05/09/26 03:00:00 PM,14.5361,59.164,,,,,
1586,05/09/26 03:10:00 PM,14.5384,59.164,,,,,
1587,05/09/26 03:20:00 PM,14.5361,59.164,,,,,
1588,05/09/26 03:30:00 PM,14.5361,59.164,,,,,
1589,05/09/26 03:40:00 PM,14.5361,59.164,,,,,
1590,05/09/26 03:50:00 PM,14.5408,59.164,,,,,
1591,05/09/26 04:00:00 PM,14.5384,59.164,,,,,
1592,05/09/26 04:10:00 PM,14.5377,58.993,,,,,
1593,05/09/26 04:20:00 PM,14.5408,59.164,,,,,
1594,05/09/26 04:30:00 PM,14.5408,59.164,,,,,
1595,05/09/26 04:40:00 PM,14.5431,59.164,,,,,
1596,05/09/26 04:50:00 PM,14.5425,58.993,,,,,
1597,05/09/26 05:00:00 PM,14.5479,59.164,,,,,
1598,05/09/26 05:10:00 PM,14.5471,58.993,,,,,
1599,05/09/26 05:20:00 PM,14.5479,59.164,,,,,
1600,05/09/26 05:30:00 PM,14.5471,58.993,,,,,
1601,05/09/26 05:40:00 PM,14.5455,59.164,,,,,
1602,05/09/26 05:50:00 PM,14.5502,59.164,,,,,
1603,05/09/26 06:00:00 PM,14.5471,58.993,,,,,
1604,05/09/26 06:10:00 PM,14.5512,58.820,,,,,
1605,05/09/26 06:20:00 PM,14.5512,58.820,,,,,
1606,05/09/26 06:30:00 PM,14.5512,58.820,,,,,
1607,05/09/26 06:40:00 PM,14.5535,58.820,,,,,
1608,05/09/26 06:50:00 PM,14.5551,58.647,,,,,
1609,05/09/26 07:00:00 PM,14.5576,58.647,,,,,
1610,05/09/26 07:10:00 PM,14.5622,58.647,,,,,
1611,05/09/26 07:20:00 PM,14.5622,58.647,,,,,
1612,05/09/26 07:30:00 PM,14.5638,58.476,,,,,
1613,05/09/26 07:40:00 PM,14.5615,58.476,,,,,
1614,05/09/26 07:50:00 PM,14.5638,58.476,,,,,
1615,05/09/26 08:00:00 PM,14.5631,58.303,,,,,
1616,05/09/26 08:10:00 PM,14.5656,58.303,,,,,
1617,05/09/26 08:20:00 PM,14.5656,58.303,,,,,
1618,05/09/26 08:30:00 PM,14.5695,58.131,,,,,
1619,05/09/26 08:40:00 PM,14.5718,58.131,,,,,
1620,05/09/26 08:50:00 PM,14.5759,57.958,,,,,
1621,05/09/26 09:00:00 PM,14.5782,57.958,,,,,
1622,05/09/26 09:10:00 PM,14.5822,57.785,,,,,
1623,05/09/26 09:20:00 PM,14.5846,57.785,,,,,
1624,05/09/26 09:30:00 PM,14.5838,57.614,,,,,
1625,05/09/26 09:40:00 PM,14.5862,57.614,,,,,
1626,05/09/26 09:50:00 PM,14.5838,57.614,,,,,
1627,05/09/26 10:00:00 PM,14.5854,57.441,,,,,
1628,05/09/26 10:10:00 PM,14.5847,57.268,,,,,
1629,05/09/26 10:20:00 PM,14.5870,57.268,,,,,
1630,05/09/26 10:30:00 PM,14.5863,57.096,,,,,
1631,05/09/26 10:40:00 PM,14.5840,57.096,,,,,
1632,05/09/26 10:50:00 PM,14.5880,56.923,,,,,
1633,05/09/26 11:00:00 PM,14.5880,56.923,,,,,
1634,05/09/26 11:10:00 PM,14.5872,56.750,,,,,
1635,05/09/26 11:20:00 PM,14.5872,56.750,,,,,
1636,05/09/26 11:30:00 PM,14.5912,56.577,,,,,
1637,05/09/26 11:40:00 PM,14.5912,56.577,,,,,
1638,05/09/26 11:50:00 PM,14.5880,56.404,,,,,
1639,05/10/26 12:00:00 AM,14.5905,56.404,,,,,
1640,05/10/26 12:10:00 AM,14.5896,56.230,,,,,
1641,05/10/26 12:20:00 AM,14.5921,56.230,,,,,
1642,05/10/26 12:30:00 AM,14.5889,56.057,,,,,
1643,05/10/26 12:40:00 AM,14.5914,56.057,,,,,
1644,05/10/26 12:50:00 AM,14.5914,56.057,,,,,
1645,05/10/26 01:00:00 AM,14.5882,55.884,,,,,
1646,05/10/26 01:10:00 AM,14.5882,55.884,,,,,
1647,05/10/26 01:20:00 AM,14.5921,55.711,,,,,
1648,05/10/26 01:30:00 AM,14.5875,55.711,,,,,
1649,05/10/26 01:40:00 AM,14.5867,55.537,,,,,
1650,05/10/26 01:50:00 AM,14.5843,55.537,,,,,
1651,05/10/26 02:00:00 AM,14.5867,55.537,,,,,
1652,05/10/26 02:10:00 AM,14.5859,55.364,,,,,
1653,05/10/26 02:20:00 AM,14.5883,55.364,,,,,
1654,05/10/26 02:30:00 AM,14.5899,55.189,,,,,
1655,05/10/26 02:40:00 AM,14.5922,55.189,,,,,
1656,05/10/26 02:50:00 AM,14.5915,55.017,,,,,
1657,05/10/26 03:00:00 AM,14.5907,54.842,,,,,
1658,05/10/26 03:10:00 AM,14.5907,54.842,,,,,
1659,05/10/26 03:20:00 AM,14.5946,54.669,,,,,
1660,05/10/26 03:30:00 AM,14.5946,54.669,,,,,
1661,05/10/26 03:40:00 AM,14.5970,54.669,,,,,
1662,05/10/26 03:50:00 AM,14.6009,54.495,,,,,
1663,05/10/26 04:00:00 AM,14.6009,54.495,,,,,
1664,05/10/26 04:10:00 AM,14.6009,54.495,,,,,
1665,05/10/26 04:20:00 AM,14.6001,54.322,,,,,
1666,05/10/26 04:30:00 AM,14.6025,54.322,,,,,
1667,05/10/26 04:40:00 AM,14.6001,54.322,,,,,
1668,05/10/26 04:50:00 AM,14.6017,54.147,,,,,
1669,05/10/26 05:00:00 AM,14.6040,54.147,,,,,
1670,05/10/26 05:10:00 AM,14.6040,54.147,,,,,
1671,05/10/26 05:20:00 AM,14.6033,53.973,,,,,
1672,05/10/26 05:30:00 AM,14.6079,53.973,,,,,
1673,05/10/26 05:40:00 AM,14.6072,53.798,,,,,
1674,05/10/26 05:50:00 AM,14.6072,53.798,,,,,
1675,05/10/26 06:00:00 AM,14.6143,53.798,,,,,
1676,05/10/26 06:10:00 AM,14.6143,53.798,,,,,
1677,05/10/26 06:20:00 AM,14.6157,53.623,,,,,
1678,05/10/26 06:30:00 AM,14.6205,53.623,,,,,
1679,05/10/26 06:40:00 AM,14.6228,53.623,,,,,
1680,05/10/26 06:50:00 AM,14.6228,53.623,,,,,
1681,05/10/26 07:00:00 AM,14.6228,53.623,,,,,
1682,05/10/26 07:10:00 AM,14.6252,53.623,,,,,
1683,05/10/26 07:20:00 AM,14.6228,53.623,,,,,
1684,05/10/26 07:30:00 AM,14.6260,53.798,,,,,
1685,05/10/26 07:40:00 AM,14.6244,53.973,,,,,
1686,05/10/26 07:50:00 AM,14.6292,53.973,,,,,
1687,05/10/26 08:00:00 AM,14.6300,54.147,,,,,
1688,05/10/26 08:10:00 AM,14.6276,54.147,,,,,
1689,05/10/26 08:20:00 AM,14.6300,54.147,,,,,
1690,05/10/26 08:30:00 AM,14.6276,54.147,,,,,
1691,05/10/26 08:40:00 AM,14.6307,54.322,,,,,
1692,05/10/26 08:50:00 AM,14.6284,54.322,,,,,
1693,05/10/26 09:00:00 AM,14.6268,54.495,,,,,
1694,05/10/26 09:10:00 AM,14.6252,54.669,,,,,
1695,05/10/26 09:20:00 AM,14.6237,54.842,,,,,
1696,05/10/26 09:30:00 AM,14.6268,55.017,,,,,
1697,05/10/26 09:40:00 AM,14.6252,55.189,,,,,
1698,05/10/26 09:50:00 AM,14.6236,55.364,,,,,
1699,05/10/26 10:00:00 AM,14.6268,55.537,,,,,
1700,05/10/26 10:10:00 AM,14.6243,55.537,,,,,
1701,05/10/26 10:20:00 AM,14.6275,55.711,,,,,
1702,05/10/26 10:30:00 AM,14.6236,55.884,,,,,
1703,05/10/26 10:40:00 AM,14.6243,56.057,,,,,
1704,05/10/26 10:50:00 AM,14.6227,56.230,,,,,
1705,05/10/26 11:00:00 AM,14.6258,56.404,,,,,
1706,05/10/26 11:10:00 AM,14.6242,56.577,,,,,
1707,05/10/26 11:20:00 AM,14.6249,56.750,,,,,
1708,05/10/26 11:30:00 AM,14.6210,56.923,,,,,
1709,05/10/26 11:40:00 AM,14.6240,57.096,,,,,
1710,05/10/26 11:50:00 AM,14.6279,57.441,,,,,
1711,05/10/26 12:00:00 PM,14.6231,57.441,,,,,
1712,05/10/26 12:10:00 PM,14.6239,57.614,,,,,
1713,05/10/26 12:20:00 PM,14.6223,57.785,,,,,
1714,05/10/26 12:30:00 PM,14.6221,58.303,,,,,
1715,05/10/26 12:40:00 PM,14.6173,58.303,,,,,
1716,05/10/26 12:50:00 PM,14.6157,58.476,,,,,
1717,05/10/26 01:00:00 PM,14.6195,58.820,,,,,
1718,05/10/26 01:10:00 PM,14.6185,59.164,,,,,
1719,05/10/26 01:20:00 PM,14.6139,59.164,,,,,
1720,05/10/26 01:30:00 PM,14.6115,59.164,,,,,
1721,05/10/26 01:40:00 PM,14.6098,59.337,,,,,
1722,05/10/26 01:50:00 PM,14.6105,59.508,,,,,
1723,05/10/26 02:00:00 PM,14.6112,59.680,,,,,
1724,05/10/26 02:10:00 PM,14.6143,59.851,,,,,
1725,05/10/26 02:20:00 PM,14.6102,60.024,,,,,
1726,05/10/26 02:30:00 PM,14.6102,60.024,,,,,
1727,05/10/26 02:40:00 PM,14.6102,60.024,,,,,
1728,05/10/26 02:50:00 PM,14.6056,60.024,,,,,
1729,05/10/26 03:00:00 PM,14.6069,60.368,,,,,
1730,05/10/26 03:10:00 PM,14.6023,60.368,,,,,
1731,05/10/26 03:20:00 PM,14.6028,60.539,,,,,
1732,05/10/26 03:30:00 PM,14.6083,60.712,,,,,
1733,05/10/26 03:40:00 PM,14.6059,60.712,,,,,
1734,05/10/26 03:50:00 PM,14.6059,60.712,,,,,
1735,05/10/26 04:00:00 PM,14.6059,60.712,,,,,
1736,05/10/26 04:10:00 PM,14.6059,60.712,,,,,
1737,05/10/26 04:20:00 PM,14.6083,60.712,,,,,
1738,05/10/26 04:30:00 PM,14.6083,60.712,,,,,
1739,05/10/26 04:40:00 PM,14.6083,60.712,,,,,
1740,05/10/26 04:50:00 PM,14.6059,60.712,,,,,
1741,05/10/26 05:00:00 PM,14.6059,60.712,,,,,
1742,05/10/26 05:10:00 PM,14.6130,60.712,,,,,
1743,05/10/26 05:20:00 PM,14.6107,60.712,,,,,
1744,05/10/26 05:30:00 PM,14.6107,60.712,,,,,
1745,05/10/26 05:40:00 PM,14.6123,60.539,,,,,
1746,05/10/26 05:50:00 PM,14.6123,60.539,,,,,
1747,05/10/26 06:00:00 PM,14.6123,60.539,,,,,
1748,05/10/26 06:10:00 PM,14.6147,60.539,,,,,
1749,05/10/26 06:20:00 PM,14.6163,60.368,,,,,
1750,05/10/26 06:30:00 PM,14.6186,60.368,,,,,
1751,05/10/26 06:40:00 PM,14.6186,60.368,,,,,
1752,05/10/26 06:50:00 PM,14.6211,60.368,,,,,
1753,05/10/26 07:00:00 PM,14.6234,60.368,,,,,
1754,05/10/26 07:10:00 PM,14.6227,60.195,,,,,
1755,05/10/26 07:20:00 PM,14.6275,60.195,,,,,
1756,05/10/26 07:30:00 PM,14.6298,60.195,,,,,
1757,05/10/26 07:40:00 PM,14.6291,60.024,,,,,
1758,05/10/26 07:50:00 PM,14.6316,60.024,,,,,
1759,05/10/26 08:00:00 PM,14.6339,60.024,,,,,
1760,05/10/26 08:10:00 PM,14.6331,59.851,,,,,
1761,05/10/26 08:20:00 PM,14.6378,59.851,,,,,
1762,05/10/26 08:30:00 PM,14.6403,59.851,,,,,
1763,05/10/26 08:40:00 PM,14.6426,59.851,,,,,
1764,05/10/26 08:50:00 PM,14.6442,59.680,,,,,
1765,05/10/26 09:00:00 PM,14.6442,59.680,,,,,
1766,05/10/26 09:10:00 PM,14.6459,59.508,,,,,
1767,05/10/26 09:20:00 PM,14.6482,59.508,,,,,
1768,05/10/26 09:30:00 PM,14.6506,59.508,,,,,
1769,05/10/26 09:40:00 PM,14.6500,59.337,,,,,
1770,05/10/26 09:50:00 PM,14.6475,59.337,,,,,
1771,05/10/26 10:00:00 PM,14.6492,59.164,,,,,
1772,05/10/26 10:10:00 PM,14.6516,59.164,,,,,
1773,05/10/26 10:20:00 PM,14.6516,59.164,,,,,
1774,05/10/26 10:30:00 PM,14.6516,59.164,,,,,
1775,05/10/26 10:40:00 PM,14.6485,58.993,,,,,
1776,05/10/26 10:50:00 PM,14.6485,58.993,,,,,
1777,05/10/26 11:00:00 PM,14.6462,58.993,,,,,
1778,05/10/26 11:10:00 PM,14.6478,58.820,,,,,
1779,05/10/26 11:20:00 PM,14.6455,58.820,,,,,
1780,05/10/26 11:30:00 PM,14.6501,58.820,,,,,
1781,05/10/26 11:40:00 PM,14.6494,58.647,,,,,
1782,05/10/26 11:50:00 PM,14.6494,58.647,,,,,
1783,05/11/26 12:00:00 AM,14.6471,58.647,,,,,
