"Plot Title: CCR_301"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °F (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
67,05/15/26 01:10:00 AM,14.6243,52.925,,,,
68,05/15/26 01:20:00 AM,14.6220,52.925,,,,
69,05/15/26 01:30:00 AM,14.6173,52.925,,,,
70,05/15/26 01:40:00 AM,14.6188,52.750,,,,
71,05/15/26 01:50:00 AM,14.6188,52.750,,,,
72,05/15/26 02:00:00 AM,14.6165,52.750,,,,
73,05/15/26 02:10:00 AM,14.6165,52.750,,,,
74,05/15/26 02:20:00 AM,14.6165,52.750,,,,
75,05/15/26 02:30:00 AM,14.6165,52.750,,,,
76,05/15/26 02:40:00 AM,14.6157,52.576,,,,
77,05/15/26 02:50:00 AM,14.6157,52.576,,,,
78,05/15/26 03:00:00 AM,14.6157,52.576,,,,
79,05/15/26 03:10:00 AM,14.6181,52.576,,,,
80,05/15/26 03:20:00 AM,14.6157,52.576,,,,
81,05/15/26 03:30:00 AM,14.6133,52.576,,,,
82,05/15/26 03:40:00 AM,14.6157,52.576,,,,
83,05/15/26 03:50:00 AM,14.6204,52.576,,,,
84,05/15/26 04:00:00 AM,14.6172,52.401,,,,
85,05/15/26 04:10:00 AM,14.6195,52.401,,,,
86,05/15/26 04:20:00 AM,14.6195,52.401,,,,
87,05/15/26 04:30:00 AM,14.6195,52.401,,,,
88,05/15/26 04:40:00 AM,14.6195,52.401,,,,
89,05/15/26 04:50:00 AM,14.6243,52.401,,,,
90,05/15/26 05:00:00 AM,14.6234,52.225,,,,
91,05/15/26 05:10:00 AM,14.6282,52.225,,,,
92,05/15/26 05:20:00 AM,14.6259,52.225,,,,
93,05/15/26 05:30:00 AM,14.6259,52.225,,,,
94,05/15/26 05:40:00 AM,14.6273,52.050,,,,
95,05/15/26 05:50:00 AM,14.6297,52.050,,,,
96,05/15/26 06:00:00 AM,14.6345,52.050,,,,
97,05/15/26 06:10:00 AM,14.6313,51.874,,,,
98,05/15/26 06:20:00 AM,14.6359,51.874,,,,
99,05/15/26 06:30:00 AM,14.6359,51.874,,,,
100,05/15/26 06:40:00 AM,14.6359,51.874,,,,
101,05/15/26 06:50:00 AM,14.6375,51.699,,,,
102,05/15/26 07:00:00 AM,14.6375,51.699,,,,
103,05/15/26 07:10:00 AM,14.6375,51.699,,,,
104,05/15/26 07:20:00 AM,14.6389,51.523,,,,
105,05/15/26 07:30:00 AM,14.6414,51.523,,,,
106,05/15/26 07:40:00 AM,14.6437,51.523,,,,
107,05/15/26 07:50:00 AM,14.6437,51.523,,,,
108,05/15/26 08:00:00 AM,14.6461,51.523,,,,
109,05/15/26 08:10:00 AM,14.6461,51.523,,,,
110,05/15/26 08:20:00 AM,14.6461,51.523,,,,
111,05/15/26 08:30:00 AM,14.6461,51.523,,,,
112,05/15/26 08:40:00 AM,14.6484,51.523,,,,
113,05/15/26 08:50:00 AM,14.6492,51.699,,,,
114,05/15/26 09:00:00 AM,14.6539,51.699,,,,
115,05/15/26 09:10:00 AM,14.6564,51.699,,,,
116,05/15/26 09:20:00 AM,14.6524,51.874,,,,
117,05/15/26 09:30:00 AM,14.6548,51.874,,,,
118,05/15/26 09:40:00 AM,14.6501,51.874,,,,
119,05/15/26 09:50:00 AM,14.6548,51.874,,,,
120,05/15/26 10:00:00 AM,14.6533,52.050,,,,
121,05/15/26 10:10:00 AM,14.6540,52.225,,,,
122,05/15/26 10:20:00 AM,14.6494,52.225,,,,
123,05/15/26 10:30:00 AM,14.6526,52.401,,,,
124,05/15/26 10:40:00 AM,14.6604,52.576,,,,
125,05/15/26 10:50:00 AM,14.6588,52.750,,,,
126,05/15/26 11:00:00 AM,14.6565,52.750,,,,
127,05/15/26 11:10:00 AM,14.6597,52.925,,,,
128,05/15/26 11:20:00 AM,14.6629,53.100,,,,
129,05/15/26 11:30:00 AM,14.6636,53.274,,,,
130,05/15/26 11:40:00 AM,14.6636,53.274,,,,
131,05/15/26 11:50:00 AM,14.6622,53.449,,,,
132,05/15/26 12:00:00 PM,14.6606,53.623,,,,
133,05/15/26 12:10:00 PM,14.6590,53.798,,,,
134,05/15/26 12:20:00 PM,14.6574,53.973,,,,
135,05/15/26 12:30:00 PM,14.6582,54.147,,,,
136,05/15/26 12:40:00 PM,14.6543,54.322,,,,
137,05/15/26 12:50:00 PM,14.6543,54.322,,,,
138,05/15/26 01:00:00 PM,14.6550,54.495,,,,
139,05/15/26 01:10:00 PM,14.6535,54.669,,,,
140,05/15/26 01:20:00 PM,14.6495,54.842,,,,
141,05/15/26 01:30:00 PM,14.6479,55.017,,,,
142,05/15/26 01:40:00 PM,14.6495,55.364,,,,
143,05/15/26 01:50:00 PM,14.6479,55.537,,,,
144,05/15/26 02:00:00 PM,14.6471,55.884,,,,
145,05/15/26 02:10:00 PM,14.6455,56.057,,,,
146,05/15/26 02:20:00 PM,14.6439,56.230,,,,
147,05/15/26 02:30:00 PM,14.6400,56.404,,,,
148,05/15/26 02:40:00 PM,14.6423,56.404,,,,
149,05/15/26 02:50:00 PM,14.6407,56.577,,,,
150,05/15/26 03:00:00 PM,14.6414,56.750,,,,
151,05/15/26 03:10:00 PM,14.6421,56.923,,,,
152,05/15/26 03:20:00 PM,14.6398,56.923,,,,
153,05/15/26 03:30:00 PM,14.6359,57.096,,,,
154,05/15/26 03:40:00 PM,14.6359,57.096,,,,
155,05/15/26 03:50:00 PM,14.6342,57.268,,,,
156,05/15/26 04:00:00 PM,14.6295,57.268,,,,
157,05/15/26 04:10:00 PM,14.6326,57.441,,,,
158,05/15/26 04:20:00 PM,14.6255,57.441,,,,
159,05/15/26 04:30:00 PM,14.6255,57.441,,,,
160,05/15/26 04:40:00 PM,14.6255,57.441,,,,
161,05/15/26 04:50:00 PM,14.6279,57.441,,,,
162,05/15/26 05:00:00 PM,14.6287,57.614,,,,
163,05/15/26 05:10:00 PM,14.6310,57.614,,,,
164,05/15/26 05:20:00 PM,14.6310,57.614,,,,
165,05/15/26 05:30:00 PM,14.6333,57.614,,,,
166,05/15/26 05:40:00 PM,14.6333,57.614,,,,
167,05/15/26 05:50:00 PM,14.6356,57.614,,,,
168,05/15/26 06:00:00 PM,14.6356,57.614,,,,
169,05/15/26 06:10:00 PM,14.6333,57.614,,,,
170,05/15/26 06:20:00 PM,14.6356,57.614,,,,
171,05/15/26 06:30:00 PM,14.6326,57.441,,,,
172,05/15/26 06:40:00 PM,14.6349,57.441,,,,
173,05/15/26 06:50:00 PM,14.6374,57.441,,,,
174,05/15/26 07:00:00 PM,14.6389,57.268,,,,
175,05/15/26 07:10:00 PM,14.6389,57.268,,,,
176,05/15/26 07:20:00 PM,14.6436,57.268,,,,
177,05/15/26 07:30:00 PM,14.6461,57.268,,,,
178,05/15/26 07:40:00 PM,14.6461,57.268,,,,
179,05/15/26 07:50:00 PM,14.6477,57.096,,,,
180,05/15/26 08:00:00 PM,14.6500,57.096,,,,
181,05/15/26 08:10:00 PM,14.6500,57.096,,,,
182,05/15/26 08:20:00 PM,14.6548,57.096,,,,
183,05/15/26 08:30:00 PM,14.6523,57.096,,,,
184,05/15/26 08:40:00 PM,14.6516,56.923,,,,
185,05/15/26 08:50:00 PM,14.6539,56.923,,,,
186,05/15/26 09:00:00 PM,14.6564,56.923,,,,
187,05/15/26 09:10:00 PM,14.6539,56.923,,,,
188,05/15/26 09:20:00 PM,14.6532,56.750,,,,
189,05/15/26 09:30:00 PM,14.6556,56.750,,,,
190,05/15/26 09:40:00 PM,14.6579,56.750,,,,
191,05/15/26 09:50:00 PM,14.6595,56.577,,,,
192,05/15/26 10:00:00 PM,14.6642,56.577,,,,
193,05/15/26 10:10:00 PM,14.6667,56.577,,,,
194,05/15/26 10:20:00 PM,14.6690,56.577,,,,
195,05/15/26 10:30:00 PM,14.6667,56.577,,,,
196,05/15/26 10:40:00 PM,14.6713,56.577,,,,
197,05/15/26 10:50:00 PM,14.6706,56.404,,,,
198,05/15/26 11:00:00 PM,14.6682,56.404,,,,
199,05/15/26 11:10:00 PM,14.6682,56.404,,,,
200,05/15/26 11:20:00 PM,14.6729,56.404,,,,
201,05/15/26 11:30:00 PM,14.6729,56.404,,,,
202,05/15/26 11:40:00 PM,14.6729,56.404,,,,
203,05/15/26 11:50:00 PM,14.6722,56.230,,,,
204,05/16/26 12:00:00 AM,14.6722,56.230,,,,
205,05/16/26 12:10:00 AM,14.6722,56.230,,,,
206,05/16/26 12:20:00 AM,14.6698,56.230,,,,
207,05/16/26 12:30:00 AM,14.6698,56.230,,,,
208,05/16/26 12:40:00 AM,14.6714,56.057,,,,
209,05/16/26 12:50:00 AM,14.6714,56.057,,,,
210,05/16/26 01:00:00 AM,14.6691,56.057,,,,
211,05/16/26 01:10:00 AM,14.6691,56.057,,,,
212,05/16/26 01:20:00 AM,14.6682,55.884,,,,
213,05/16/26 01:30:00 AM,14.6682,55.884,,,,
214,05/16/26 01:40:00 AM,14.6636,55.884,,,,
215,05/16/26 01:50:00 AM,14.6613,55.884,,,,
216,05/16/26 02:00:00 AM,14.6629,55.711,,,,
217,05/16/26 02:10:00 AM,14.6629,55.711,,,,
218,05/16/26 02:20:00 AM,14.6645,55.537,,,,
219,05/16/26 02:30:00 AM,14.6645,55.537,,,,
220,05/16/26 02:40:00 AM,14.6613,55.364,,,,
221,05/16/26 02:50:00 AM,14.6613,55.364,,,,
222,05/16/26 03:00:00 AM,14.6629,55.189,,,,
223,05/16/26 03:10:00 AM,14.6629,55.189,,,,
224,05/16/26 03:20:00 AM,14.6606,55.189,,,,
225,05/16/26 03:30:00 AM,14.6574,55.017,,,,
226,05/16/26 03:40:00 AM,14.6574,55.017,,,,
227,05/16/26 03:50:00 AM,14.6590,54.842,,,,
228,05/16/26 04:00:00 AM,14.6590,54.842,,,,
229,05/16/26 04:10:00 AM,14.6638,54.842,,,,
230,05/16/26 04:20:00 AM,14.6652,54.669,,,,
231,05/16/26 04:30:00 AM,14.6677,54.669,,,,
232,05/16/26 04:40:00 AM,14.6668,54.495,,,,
233,05/16/26 04:50:00 AM,14.6693,54.495,,,,
234,05/16/26 05:00:00 AM,14.6684,54.322,,,,
235,05/16/26 05:10:00 AM,14.6707,54.322,,,,
236,05/16/26 05:20:00 AM,14.6707,54.322,,,,
237,05/16/26 05:30:00 AM,14.6684,54.322,,,,
238,05/16/26 05:40:00 AM,14.6677,54.147,,,,
239,05/16/26 05:50:00 AM,14.6723,54.147,,,,
240,05/16/26 06:00:00 AM,14.6746,54.147,,,,
241,05/16/26 06:10:00 AM,14.6739,53.973,,,,
242,05/16/26 06:20:00 AM,14.6785,53.973,,,,
243,05/16/26 06:30:00 AM,14.6810,53.973,,,,
244,05/16/26 06:40:00 AM,14.6810,53.973,,,,
245,05/16/26 06:50:00 AM,14.6801,53.798,,,,
246,05/16/26 07:00:00 AM,14.6849,53.798,,,,
247,05/16/26 07:10:00 AM,14.6849,53.798,,,,
248,05/16/26 07:20:00 AM,14.6872,53.798,,,,
249,05/16/26 07:30:00 AM,14.6872,53.798,,,,
250,05/16/26 07:40:00 AM,14.6896,53.798,,,,
251,05/16/26 07:50:00 AM,14.6896,53.798,,,,
252,05/16/26 08:00:00 AM,14.6919,53.798,,,,
253,05/16/26 08:10:00 AM,14.6919,53.798,,,,
254,05/16/26 08:20:00 AM,14.6944,53.798,,,,
255,05/16/26 08:30:00 AM,14.6944,53.798,,,,
256,05/16/26 08:40:00 AM,14.6919,53.798,,,,
257,05/16/26 08:50:00 AM,14.6919,53.798,,,,
258,05/16/26 09:00:00 AM,14.6928,53.973,,,,
259,05/16/26 09:10:00 AM,14.6904,53.973,,,,
260,05/16/26 09:20:00 AM,14.6928,53.973,,,,
261,05/16/26 09:30:00 AM,14.6912,54.147,,,,
262,05/16/26 09:40:00 AM,14.6872,54.322,,,,
263,05/16/26 09:50:00 AM,14.6896,54.322,,,,
264,05/16/26 10:00:00 AM,14.6904,54.495,,,,
265,05/16/26 10:10:00 AM,14.6880,54.495,,,,
266,05/16/26 10:20:00 AM,14.6888,54.669,,,,
267,05/16/26 10:30:00 AM,14.6865,54.669,,,,
268,05/16/26 10:40:00 AM,14.6896,54.842,,,,
269,05/16/26 10:50:00 AM,14.6872,54.842,,,,
270,05/16/26 11:00:00 AM,14.6880,55.017,,,,
271,05/16/26 11:10:00 AM,14.6864,55.189,,,,
272,05/16/26 11:20:00 AM,14.6817,55.189,,,,
273,05/16/26 11:30:00 AM,14.6785,55.537,,,,
274,05/16/26 11:40:00 AM,14.6793,55.711,,,,
275,05/16/26 11:50:00 AM,14.6777,55.884,,,,
276,05/16/26 12:00:00 PM,14.6761,56.057,,,,
277,05/16/26 12:10:00 PM,14.6769,56.230,,,,
278,05/16/26 12:20:00 PM,14.6784,56.577,,,,
279,05/16/26 12:30:00 PM,14.6791,56.750,,,,
280,05/16/26 12:40:00 PM,14.6752,56.923,,,,
281,05/16/26 12:50:00 PM,14.6736,57.096,,,,
282,05/16/26 01:00:00 PM,14.6726,57.441,,,,
283,05/16/26 01:10:00 PM,14.6733,57.614,,,,
284,05/16/26 01:20:00 PM,14.6717,57.785,,,,
285,05/16/26 01:30:00 PM,14.6701,57.958,,,,
286,05/16/26 01:40:00 PM,14.6716,58.303,,,,
287,05/16/26 01:50:00 PM,14.6746,58.476,,,,
288,05/16/26 02:00:00 PM,14.6714,58.820,,,,
289,05/16/26 02:10:00 PM,14.6738,58.820,,,,
290,05/16/26 02:20:00 PM,14.6704,59.164,,,,
291,05/16/26 02:30:00 PM,14.6711,59.337,,,,
292,05/16/26 02:40:00 PM,14.6696,59.508,,,,
293,05/16/26 02:50:00 PM,14.6726,59.680,,,,
294,05/16/26 03:00:00 PM,14.6701,59.680,,,,
295,05/16/26 03:10:00 PM,14.6662,59.851,,,,
296,05/16/26 03:20:00 PM,14.6668,60.024,,,,
297,05/16/26 03:30:00 PM,14.6652,60.195,,,,
298,05/16/26 03:40:00 PM,14.6652,60.195,,,,
299,05/16/26 03:50:00 PM,14.6659,60.368,,,,
300,05/16/26 04:00:00 PM,14.6635,60.368,,,,
301,05/16/26 04:10:00 PM,14.6642,60.539,,,,
302,05/16/26 04:20:00 PM,14.6642,60.539,,,,
303,05/16/26 04:30:00 PM,14.6619,60.539,,,,
304,05/16/26 04:40:00 PM,14.6619,60.539,,,,
305,05/16/26 04:50:00 PM,14.6595,60.539,,,,
306,05/16/26 05:00:00 PM,14.6601,60.712,,,,
307,05/16/26 05:10:00 PM,14.6672,60.712,,,,
308,05/16/26 05:20:00 PM,14.6672,60.712,,,,
309,05/16/26 05:30:00 PM,14.6720,60.712,,,,
310,05/16/26 05:40:00 PM,14.6696,60.712,,,,
311,05/16/26 05:50:00 PM,14.6578,60.712,,,,
312,05/16/26 06:00:00 PM,14.6649,60.712,,,,
313,05/16/26 06:10:00 PM,14.6720,60.712,,,,
314,05/16/26 06:20:00 PM,14.6649,60.712,,,,
315,05/16/26 06:30:00 PM,14.6649,60.712,,,,
316,05/16/26 06:40:00 PM,14.6601,60.712,,,,
317,05/16/26 06:50:00 PM,14.6571,60.539,,,,
318,05/16/26 07:00:00 PM,14.6532,60.712,,,,
319,05/16/26 07:10:00 PM,14.6524,60.539,,,,
320,05/16/26 07:20:00 PM,14.6501,60.539,,,,
321,05/16/26 07:30:00 PM,14.6501,60.539,,,,
322,05/16/26 07:40:00 PM,14.6477,60.539,,,,
323,05/16/26 07:50:00 PM,14.6494,60.368,,,,
324,05/16/26 08:00:00 PM,14.6494,60.368,,,,
325,05/16/26 08:10:00 PM,14.6494,60.368,,,,
326,05/16/26 08:20:00 PM,14.6517,60.368,,,,
327,05/16/26 08:30:00 PM,14.6517,60.368,,,,
328,05/16/26 08:40:00 PM,14.6535,60.195,,,,
329,05/16/26 08:50:00 PM,14.6558,60.195,,,,
330,05/16/26 09:00:00 PM,14.6558,60.195,,,,
331,05/16/26 09:10:00 PM,14.6558,60.195,,,,
332,05/16/26 09:20:00 PM,14.6550,60.024,,,,
333,05/16/26 09:30:00 PM,14.6598,60.024,,,,
334,05/16/26 09:40:00 PM,14.6598,60.024,,,,
335,05/16/26 09:50:00 PM,14.6645,60.024,,,,
336,05/16/26 10:00:00 PM,14.6662,59.851,,,,
337,05/16/26 10:10:00 PM,14.6709,59.851,,,,
338,05/16/26 10:20:00 PM,14.6709,59.851,,,,
339,05/16/26 10:30:00 PM,14.6732,59.851,,,,
340,05/16/26 10:40:00 PM,14.6701,59.680,,,,
341,05/16/26 10:50:00 PM,14.6701,59.680,,,,
342,05/16/26 11:00:00 PM,14.6701,59.680,,,,
343,05/16/26 11:10:00 PM,14.6696,59.508,,,,
344,05/16/26 11:20:00 PM,14.6696,59.508,,,,
345,05/16/26 11:30:00 PM,14.6696,59.508,,,,
346,05/16/26 11:40:00 PM,14.6688,59.337,,,,
347,05/16/26 11:50:00 PM,14.6688,59.337,,,,
348,05/17/26 12:00:00 AM,14.6711,59.337,,,,
349,05/17/26 12:10:00 AM,14.6727,59.164,,,,
350,05/17/26 12:20:00 AM,14.6681,59.164,,,,
351,05/17/26 12:30:00 AM,14.6752,59.164,,,,
352,05/17/26 12:40:00 AM,14.6727,59.164,,,,
353,05/17/26 12:50:00 AM,14.6697,58.993,,,,
354,05/17/26 01:00:00 AM,14.6697,58.993,,,,
355,05/17/26 01:10:00 AM,14.6745,58.993,,,,
356,05/17/26 01:20:00 AM,14.6690,58.820,,,,
357,05/17/26 01:30:00 AM,14.6690,58.820,,,,
358,05/17/26 01:40:00 AM,14.6667,58.820,,,,
359,05/17/26 01:50:00 AM,14.6643,58.820,,,,
360,05/17/26 02:00:00 AM,14.6682,58.647,,,,
361,05/17/26 02:10:00 AM,14.6659,58.647,,,,
362,05/17/26 02:20:00 AM,14.6659,58.647,,,,
363,05/17/26 02:30:00 AM,14.6659,58.647,,,,
364,05/17/26 02:40:00 AM,14.6629,58.476,,,,
365,05/17/26 02:50:00 AM,14.6629,58.476,,,,
366,05/17/26 03:00:00 AM,14.6629,58.476,,,,
367,05/17/26 03:10:00 AM,14.6629,58.476,,,,
368,05/17/26 03:20:00 AM,14.6622,58.303,,,,
369,05/17/26 03:30:00 AM,14.6622,58.303,,,,
370,05/17/26 03:40:00 AM,14.6598,58.303,,,,
371,05/17/26 03:50:00 AM,14.6598,58.303,,,,
372,05/17/26 04:00:00 AM,14.6591,58.131,,,,
373,05/17/26 04:10:00 AM,14.6614,58.131,,,,
374,05/17/26 04:20:00 AM,14.6638,58.131,,,,
375,05/17/26 04:30:00 AM,14.6638,58.131,,,,
376,05/17/26 04:40:00 AM,14.6678,57.958,,,,
377,05/17/26 04:50:00 AM,14.6655,57.958,,,,
378,05/17/26 05:00:00 AM,14.6678,57.958,,,,
379,05/17/26 05:10:00 AM,14.6701,57.958,,,,
380,05/17/26 05:20:00 AM,14.6701,57.958,,,,
381,05/17/26 05:30:00 AM,14.6725,57.958,,,,
382,05/17/26 05:40:00 AM,14.6717,57.785,,,,
383,05/17/26 05:50:00 AM,14.6765,57.785,,,,
384,05/17/26 06:00:00 AM,14.6765,57.785,,,,
385,05/17/26 06:10:00 AM,14.6788,57.785,,,,
386,05/17/26 06:20:00 AM,14.6812,57.785,,,,
387,05/17/26 06:30:00 AM,14.6828,57.614,,,,
388,05/17/26 06:40:00 AM,14.6828,57.614,,,,
389,05/17/26 06:50:00 AM,14.6828,57.614,,,,
390,05/17/26 07:00:00 AM,14.6875,57.614,,,,
391,05/17/26 07:10:00 AM,14.6922,57.614,,,,
392,05/17/26 07:20:00 AM,14.6922,57.614,,,,
393,05/17/26 07:30:00 AM,14.6922,57.614,,,,
394,05/17/26 07:40:00 AM,14.6970,57.614,,,,
395,05/17/26 07:50:00 AM,14.6970,57.614,,,,
396,05/17/26 08:00:00 AM,14.7033,57.441,,,,
397,05/17/26 08:10:00 AM,14.7009,57.441,,,,
398,05/17/26 08:20:00 AM,14.7018,57.614,,,,
399,05/17/26 08:30:00 AM,14.7018,57.614,,,,
400,05/17/26 08:40:00 AM,14.7041,57.614,,,,
401,05/17/26 08:50:00 AM,14.7087,57.614,,,,
402,05/17/26 09:00:00 AM,14.7094,57.785,,,,
403,05/17/26 09:10:00 AM,14.7094,57.785,,,,
404,05/17/26 09:20:00 AM,14.7094,57.785,,,,
405,05/17/26 09:30:00 AM,14.7094,57.785,,,,
406,05/17/26 09:40:00 AM,14.7102,57.958,,,,
407,05/17/26 09:50:00 AM,14.7055,57.958,,,,
408,05/17/26 10:00:00 AM,14.7086,58.131,,,,
409,05/17/26 10:10:00 AM,14.7062,58.131,,,,
410,05/17/26 10:20:00 AM,14.7022,58.303,,,,
411,05/17/26 10:30:00 AM,14.7029,58.476,,,,
412,05/17/26 10:40:00 AM,14.7044,58.820,,,,
413,05/17/26 10:50:00 AM,14.7051,58.993,,,,
414,05/17/26 11:00:00 AM,14.7058,59.164,,,,
415,05/17/26 11:10:00 AM,14.7042,59.337,,,,
416,05/17/26 11:20:00 AM,14.7048,59.508,,,,
417,05/17/26 11:30:00 AM,14.7055,59.680,,,,
418,05/17/26 11:40:00 AM,14.7062,59.851,,,,
419,05/17/26 11:50:00 AM,14.7052,60.195,,,,
420,05/17/26 12:00:00 PM,14.7060,60.368,,,,
421,05/17/26 12:10:00 PM,14.7090,60.539,,,,
422,05/17/26 12:20:00 PM,14.7074,60.712,,,,
423,05/17/26 12:30:00 PM,14.7057,60.883,,,,
424,05/17/26 12:40:00 PM,14.7039,61.054,,,,
425,05/17/26 12:50:00 PM,14.7023,61.227,,,,
426,05/17/26 01:00:00 PM,14.7031,61.398,,,,
427,05/17/26 01:10:00 PM,14.7020,61.741,,,,
428,05/17/26 01:20:00 PM,14.7026,61.912,,,,
429,05/17/26 01:30:00 PM,14.6986,62.083,,,,
430,05/17/26 01:40:00 PM,14.6999,62.425,,,,
431,05/17/26 01:50:00 PM,14.7006,62.598,,,,
432,05/17/26 02:00:00 PM,14.6988,62.769,,,,
433,05/17/26 02:10:00 PM,14.6971,62.940,,,,
434,05/17/26 02:20:00 PM,14.6978,63.111,,,,
435,05/17/26 02:30:00 PM,14.6938,63.282,,,,
436,05/17/26 02:40:00 PM,14.6897,63.455,,,,
437,05/17/26 02:50:00 PM,14.6951,63.626,,,,
438,05/17/26 03:00:00 PM,14.6903,63.626,,,,
439,05/17/26 03:10:00 PM,14.6909,63.797,,,,
440,05/17/26 03:20:00 PM,14.6891,63.968,,,,
441,05/17/26 03:30:00 PM,14.6899,64.139,,,,
442,05/17/26 03:40:00 PM,14.6875,64.139,,,,
443,05/17/26 03:50:00 PM,14.6881,64.310,,,,
444,05/17/26 04:00:00 PM,14.6833,64.310,,,,
445,05/17/26 04:10:00 PM,14.6864,64.481,,,,
446,05/17/26 04:20:00 PM,14.6841,64.481,,,,
447,05/17/26 04:30:00 PM,14.6816,64.481,,,,
448,05/17/26 04:40:00 PM,14.6841,64.481,,,,
449,05/17/26 04:50:00 PM,14.6846,64.652,,,,
450,05/17/26 05:00:00 PM,14.6870,64.652,,,,
451,05/17/26 05:10:00 PM,14.6846,64.652,,,,
452,05/17/26 05:20:00 PM,14.6846,64.652,,,,
453,05/17/26 05:30:00 PM,14.6846,64.652,,,,
454,05/17/26 05:40:00 PM,14.6870,64.652,,,,
