"Plot Title: CCR_301"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °C (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
1,05/14/26 02:10:00 PM,100.651,13.942,Logged,,,
2,05/14/26 02:20:00 PM,100.669,13.365,,,,
3,05/14/26 02:30:00 PM,100.658,13.173,,,,
4,05/14/26 02:40:00 PM,100.658,13.173,,,,
5,05/14/26 02:50:00 PM,100.674,13.173,,,,
6,05/14/26 03:00:00 PM,100.674,13.173,,,,
7,05/14/26 03:10:00 PM,100.674,13.173,,,,
8,05/14/26 03:20:00 PM,100.691,13.173,,,,
9,05/14/26 03:30:00 PM,100.685,13.076,,,,
10,05/14/26 03:40:00 PM,100.669,13.076,,,,
11,05/14/26 03:50:00 PM,100.685,13.076,,,,
12,05/14/26 04:00:00 PM,100.702,13.076,,,,
13,05/14/26 04:10:00 PM,100.685,13.076,,,,
14,05/14/26 04:20:00 PM,100.685,13.076,,,,
15,05/14/26 04:30:00 PM,100.680,12.980,,,,
16,05/14/26 04:40:00 PM,100.696,12.980,,,,
17,05/14/26 04:50:00 PM,100.664,12.980,,,,
18,05/14/26 05:00:00 PM,100.664,12.980,,,,
19,05/14/26 05:10:00 PM,100.664,12.980,,,,
20,05/14/26 05:20:00 PM,100.696,12.980,,,,
21,05/14/26 05:30:00 PM,100.691,12.883,,,,
22,05/14/26 05:40:00 PM,100.707,12.883,,,,
23,05/14/26 05:50:00 PM,100.707,12.883,,,,
24,05/14/26 06:00:00 PM,100.702,12.787,,,,
25,05/14/26 06:10:00 PM,100.686,12.787,,,,
26,05/14/26 06:20:00 PM,100.702,12.787,,,,
27,05/14/26 06:30:00 PM,100.697,12.690,,,,
28,05/14/26 06:40:00 PM,100.713,12.690,,,,
29,05/14/26 06:50:00 PM,100.724,12.594,,,,
30,05/14/26 07:00:00 PM,100.724,12.594,,,,
31,05/14/26 07:10:00 PM,100.740,12.594,,,,
32,05/14/26 07:20:00 PM,100.718,12.497,,,,
33,05/14/26 07:30:00 PM,100.702,12.497,,,,
34,05/14/26 07:40:00 PM,100.697,12.401,,,,
35,05/14/26 07:50:00 PM,100.729,12.401,,,,
36,05/14/26 08:00:00 PM,100.729,12.401,,,,
37,05/14/26 08:10:00 PM,100.745,12.401,,,,
38,05/14/26 08:20:00 PM,100.740,12.304,,,,
39,05/14/26 08:30:00 PM,100.756,12.304,,,,
40,05/14/26 08:40:00 PM,100.789,12.304,,,,
41,05/14/26 08:50:00 PM,100.800,12.207,,,,
42,05/14/26 09:00:00 PM,100.783,12.207,,,,
43,05/14/26 09:10:00 PM,100.800,12.207,,,,
44,05/14/26 09:20:00 PM,100.794,12.110,,,,
45,05/14/26 09:30:00 PM,100.810,12.110,,,,
46,05/14/26 09:40:00 PM,100.827,12.110,,,,
47,05/14/26 09:50:00 PM,100.810,12.110,,,,
48,05/14/26 10:00:00 PM,100.843,12.110,,,,
49,05/14/26 10:10:00 PM,100.821,12.013,,,,
50,05/14/26 10:20:00 PM,100.854,12.013,,,,
51,05/14/26 10:30:00 PM,100.854,12.013,,,,
52,05/14/26 10:40:00 PM,100.837,12.013,,,,
53,05/14/26 10:50:00 PM,100.848,11.916,,,,
54,05/14/26 11:00:00 PM,100.848,11.916,,,,
55,05/14/26 11:10:00 PM,100.832,11.916,,,,
56,05/14/26 11:20:00 PM,100.832,11.916,,,,
57,05/14/26 11:30:00 PM,100.826,11.819,,,,
58,05/14/26 11:40:00 PM,100.826,11.819,,,,
59,05/14/26 11:50:00 PM,100.810,11.819,,,,
60,05/15/26 12:00:00 AM,100.826,11.819,,,,
61,05/15/26 12:10:00 AM,100.805,11.722,,,,
62,05/15/26 12:20:00 AM,100.805,11.722,,,,
63,05/15/26 12:30:00 AM,100.821,11.722,,,,
64,05/15/26 12:40:00 AM,100.837,11.722,,,,
65,05/15/26 12:50:00 AM,100.815,11.625,,,,
66,05/15/26 01:00:00 AM,100.831,11.625,,,,
67,05/15/26 01:10:00 AM,100.831,11.625,,,,
68,05/15/26 01:20:00 AM,100.815,11.625,,,,
69,05/15/26 01:30:00 AM,100.783,11.625,,,,
70,05/15/26 01:40:00 AM,100.793,11.528,,,,
71,05/15/26 01:50:00 AM,100.793,11.528,,,,
72,05/15/26 02:00:00 AM,100.777,11.528,,,,
73,05/15/26 02:10:00 AM,100.777,11.528,,,,
74,05/15/26 02:20:00 AM,100.777,11.528,,,,
75,05/15/26 02:30:00 AM,100.777,11.528,,,,
76,05/15/26 02:40:00 AM,100.772,11.431,,,,
77,05/15/26 02:50:00 AM,100.772,11.431,,,,
78,05/15/26 03:00:00 AM,100.772,11.431,,,,
79,05/15/26 03:10:00 AM,100.788,11.431,,,,
80,05/15/26 03:20:00 AM,100.772,11.431,,,,
81,05/15/26 03:30:00 AM,100.755,11.431,,,,
82,05/15/26 03:40:00 AM,100.772,11.431,,,,
83,05/15/26 03:50:00 AM,100.804,11.431,,,,
84,05/15/26 04:00:00 AM,100.782,11.334,,,,
85,05/15/26 04:10:00 AM,100.798,11.334,,,,
86,05/15/26 04:20:00 AM,100.798,11.334,,,,
87,05/15/26 04:30:00 AM,100.798,11.334,,,,
88,05/15/26 04:40:00 AM,100.798,11.334,,,,
89,05/15/26 04:50:00 AM,100.831,11.334,,,,
90,05/15/26 05:00:00 AM,100.825,11.236,,,,
91,05/15/26 05:10:00 AM,100.858,11.236,,,,
92,05/15/26 05:20:00 AM,100.842,11.236,,,,
93,05/15/26 05:30:00 AM,100.842,11.236,,,,
94,05/15/26 05:40:00 AM,100.852,11.139,,,,
95,05/15/26 05:50:00 AM,100.868,11.139,,,,
96,05/15/26 06:00:00 AM,100.901,11.139,,,,
97,05/15/26 06:10:00 AM,100.879,11.041,,,,
98,05/15/26 06:20:00 AM,100.911,11.041,,,,
99,05/15/26 06:30:00 AM,100.911,11.041,,,,
100,05/15/26 06:40:00 AM,100.911,11.041,,,,
101,05/15/26 06:50:00 AM,100.922,10.944,,,,
102,05/15/26 07:00:00 AM,100.922,10.944,,,,
103,05/15/26 07:10:00 AM,100.922,10.944,,,,
104,05/15/26 07:20:00 AM,100.932,10.846,,,,
105,05/15/26 07:30:00 AM,100.949,10.846,,,,
106,05/15/26 07:40:00 AM,100.965,10.846,,,,
107,05/15/26 07:50:00 AM,100.965,10.846,,,,
108,05/15/26 08:00:00 AM,100.981,10.846,,,,
109,05/15/26 08:10:00 AM,100.981,10.846,,,,
110,05/15/26 08:20:00 AM,100.981,10.846,,,,
111,05/15/26 08:30:00 AM,100.981,10.846,,,,
112,05/15/26 08:40:00 AM,100.997,10.846,,,,
113,05/15/26 08:50:00 AM,101.003,10.944,,,,
114,05/15/26 09:00:00 AM,101.035,10.944,,,,
115,05/15/26 09:10:00 AM,101.052,10.944,,,,
116,05/15/26 09:20:00 AM,101.025,11.041,,,,
117,05/15/26 09:30:00 AM,101.041,11.041,,,,
118,05/15/26 09:40:00 AM,101.009,11.041,,,,
119,05/15/26 09:50:00 AM,101.041,11.041,,,,
120,05/15/26 10:00:00 AM,101.031,11.139,,,,
121,05/15/26 10:10:00 AM,101.036,11.236,,,,
122,05/15/26 10:20:00 AM,101.004,11.236,,,,
123,05/15/26 10:30:00 AM,101.026,11.334,,,,
124,05/15/26 10:40:00 AM,101.080,11.431,,,,
125,05/15/26 10:50:00 AM,101.069,11.528,,,,
126,05/15/26 11:00:00 AM,101.053,11.528,,,,
127,05/15/26 11:10:00 AM,101.075,11.625,,,,
128,05/15/26 11:20:00 AM,101.097,11.722,,,,
129,05/15/26 11:30:00 AM,101.102,11.819,,,,
130,05/15/26 11:40:00 AM,101.102,11.819,,,,
131,05/15/26 11:50:00 AM,101.092,11.916,,,,
132,05/15/26 12:00:00 PM,101.081,12.013,,,,
133,05/15/26 12:10:00 PM,101.070,12.110,,,,
134,05/15/26 12:20:00 PM,101.059,12.207,,,,
135,05/15/26 12:30:00 PM,101.065,12.304,,,,
136,05/15/26 12:40:00 PM,101.038,12.401,,,,
137,05/15/26 12:50:00 PM,101.038,12.401,,,,
138,05/15/26 01:00:00 PM,101.043,12.497,,,,
139,05/15/26 01:10:00 PM,101.032,12.594,,,,
140,05/15/26 01:20:00 PM,101.005,12.690,,,,
141,05/15/26 01:30:00 PM,100.994,12.787,,,,
142,05/15/26 01:40:00 PM,101.005,12.980,,,,
143,05/15/26 01:50:00 PM,100.994,13.076,,,,
144,05/15/26 02:00:00 PM,100.988,13.269,,,,
145,05/15/26 02:10:00 PM,100.977,13.365,,,,
146,05/15/26 02:20:00 PM,100.966,13.461,,,,
147,05/15/26 02:30:00 PM,100.939,13.558,,,,
148,05/15/26 02:40:00 PM,100.955,13.558,,,,
149,05/15/26 02:50:00 PM,100.944,13.654,,,,
150,05/15/26 03:00:00 PM,100.949,13.750,,,,
151,05/15/26 03:10:00 PM,100.954,13.846,,,,
152,05/15/26 03:20:00 PM,100.938,13.846,,,,
153,05/15/26 03:30:00 PM,100.911,13.942,,,,
154,05/15/26 03:40:00 PM,100.911,13.942,,,,
155,05/15/26 03:50:00 PM,100.899,14.038,,,,
156,05/15/26 04:00:00 PM,100.867,14.038,,,,
157,05/15/26 04:10:00 PM,100.888,14.134,,,,
158,05/15/26 04:20:00 PM,100.839,14.134,,,,
159,05/15/26 04:30:00 PM,100.839,14.134,,,,
160,05/15/26 04:40:00 PM,100.839,14.134,,,,
161,05/15/26 04:50:00 PM,100.856,14.134,,,,
162,05/15/26 05:00:00 PM,100.861,14.230,,,,
163,05/15/26 05:10:00 PM,100.877,14.230,,,,
164,05/15/26 05:20:00 PM,100.877,14.230,,,,
165,05/15/26 05:30:00 PM,100.893,14.230,,,,
166,05/15/26 05:40:00 PM,100.893,14.230,,,,
167,05/15/26 05:50:00 PM,100.909,14.230,,,,
168,05/15/26 06:00:00 PM,100.909,14.230,,,,
169,05/15/26 06:10:00 PM,100.893,14.230,,,,
170,05/15/26 06:20:00 PM,100.909,14.230,,,,
171,05/15/26 06:30:00 PM,100.888,14.134,,,,
172,05/15/26 06:40:00 PM,100.904,14.134,,,,
173,05/15/26 06:50:00 PM,100.921,14.134,,,,
174,05/15/26 07:00:00 PM,100.932,14.038,,,,
175,05/15/26 07:10:00 PM,100.932,14.038,,,,
176,05/15/26 07:20:00 PM,100.964,14.038,,,,
177,05/15/26 07:30:00 PM,100.981,14.038,,,,
178,05/15/26 07:40:00 PM,100.981,14.038,,,,
179,05/15/26 07:50:00 PM,100.992,13.942,,,,
180,05/15/26 08:00:00 PM,101.008,13.942,,,,
181,05/15/26 08:10:00 PM,101.008,13.942,,,,
182,05/15/26 08:20:00 PM,101.041,13.942,,,,
183,05/15/26 08:30:00 PM,101.024,13.942,,,,
184,05/15/26 08:40:00 PM,101.019,13.846,,,,
185,05/15/26 08:50:00 PM,101.035,13.846,,,,
186,05/15/26 09:00:00 PM,101.052,13.846,,,,
187,05/15/26 09:10:00 PM,101.035,13.846,,,,
188,05/15/26 09:20:00 PM,101.030,13.750,,,,
189,05/15/26 09:30:00 PM,101.047,13.750,,,,
190,05/15/26 09:40:00 PM,101.063,13.750,,,,
191,05/15/26 09:50:00 PM,101.074,13.654,,,,
192,05/15/26 10:00:00 PM,101.106,13.654,,,,
193,05/15/26 10:10:00 PM,101.123,13.654,,,,
194,05/15/26 10:20:00 PM,101.139,13.654,,,,
195,05/15/26 10:30:00 PM,101.123,13.654,,,,
196,05/15/26 10:40:00 PM,101.155,13.654,,,,
197,05/15/26 10:50:00 PM,101.150,13.558,,,,
198,05/15/26 11:00:00 PM,101.134,13.558,,,,
199,05/15/26 11:10:00 PM,101.134,13.558,,,,
200,05/15/26 11:20:00 PM,101.166,13.558,,,,
201,05/15/26 11:30:00 PM,101.166,13.558,,,,
202,05/15/26 11:40:00 PM,101.166,13.558,,,,
203,05/15/26 11:50:00 PM,101.161,13.461,,,,
204,05/16/26 12:00:00 AM,101.161,13.461,,,,
205,05/16/26 12:10:00 AM,101.161,13.461,,,,
206,05/16/26 12:20:00 AM,101.145,13.461,,,,
207,05/16/26 12:30:00 AM,101.145,13.461,,,,
208,05/16/26 12:40:00 AM,101.156,13.365,,,,
209,05/16/26 12:50:00 AM,101.156,13.365,,,,
210,05/16/26 01:00:00 AM,101.140,13.365,,,,
211,05/16/26 01:10:00 AM,101.140,13.365,,,,
212,05/16/26 01:20:00 AM,101.134,13.269,,,,
213,05/16/26 01:30:00 AM,101.134,13.269,,,,
214,05/16/26 01:40:00 AM,101.102,13.269,,,,
215,05/16/26 01:50:00 AM,101.086,13.269,,,,
216,05/16/26 02:00:00 AM,101.097,13.173,,,,
217,05/16/26 02:10:00 AM,101.097,13.173,,,,
218,05/16/26 02:20:00 AM,101.108,13.076,,,,
219,05/16/26 02:30:00 AM,101.108,13.076,,,,
220,05/16/26 02:40:00 AM,101.086,12.980,,,,
221,05/16/26 02:50:00 AM,101.086,12.980,,,,
222,05/16/26 03:00:00 AM,101.097,12.883,,,,
223,05/16/26 03:10:00 AM,101.097,12.883,,,,
224,05/16/26 03:20:00 AM,101.081,12.883,,,,
225,05/16/26 03:30:00 AM,101.059,12.787,,,,
226,05/16/26 03:40:00 AM,101.059,12.787,,,,
227,05/16/26 03:50:00 AM,101.070,12.690,,,,
228,05/16/26 04:00:00 AM,101.070,12.690,,,,
229,05/16/26 04:10:00 AM,101.103,12.690,,,,
230,05/16/26 04:20:00 AM,101.113,12.594,,,,
231,05/16/26 04:30:00 AM,101.130,12.594,,,,
232,05/16/26 04:40:00 AM,101.124,12.497,,,,
233,05/16/26 04:50:00 AM,101.141,12.497,,,,
234,05/16/26 05:00:00 AM,101.135,12.401,,,,
235,05/16/26 05:10:00 AM,101.151,12.401,,,,
236,05/16/26 05:20:00 AM,101.151,12.401,,,,
237,05/16/26 05:30:00 AM,101.135,12.401,,,,
238,05/16/26 05:40:00 AM,101.130,12.304,,,,
239,05/16/26 05:50:00 AM,101.162,12.304,,,,
240,05/16/26 06:00:00 AM,101.178,12.304,,,,
241,05/16/26 06:10:00 AM,101.173,12.207,,,,
242,05/16/26 06:20:00 AM,101.205,12.207,,,,
243,05/16/26 06:30:00 AM,101.222,12.207,,,,
244,05/16/26 06:40:00 AM,101.222,12.207,,,,
245,05/16/26 06:50:00 AM,101.216,12.110,,,,
246,05/16/26 07:00:00 AM,101.249,12.110,,,,
247,05/16/26 07:10:00 AM,101.249,12.110,,,,
248,05/16/26 07:20:00 AM,101.265,12.110,,,,
249,05/16/26 07:30:00 AM,101.265,12.110,,,,
250,05/16/26 07:40:00 AM,101.281,12.110,,,,
251,05/16/26 07:50:00 AM,101.281,12.110,,,,
252,05/16/26 08:00:00 AM,101.297,12.110,,,,
253,05/16/26 08:10:00 AM,101.297,12.110,,,,
254,05/16/26 08:20:00 AM,101.314,12.110,,,,
255,05/16/26 08:30:00 AM,101.314,12.110,,,,
256,05/16/26 08:40:00 AM,101.297,12.110,,,,
257,05/16/26 08:50:00 AM,101.297,12.110,,,,
258,05/16/26 09:00:00 AM,101.303,12.207,,,,
259,05/16/26 09:10:00 AM,101.287,12.207,,,,
260,05/16/26 09:20:00 AM,101.303,12.207,,,,
261,05/16/26 09:30:00 AM,101.292,12.304,,,,
262,05/16/26 09:40:00 AM,101.265,12.401,,,,
263,05/16/26 09:50:00 AM,101.281,12.401,,,,
264,05/16/26 10:00:00 AM,101.287,12.497,,,,
265,05/16/26 10:10:00 AM,101.270,12.497,,,,
266,05/16/26 10:20:00 AM,101.276,12.594,,,,
267,05/16/26 10:30:00 AM,101.260,12.594,,,,
268,05/16/26 10:40:00 AM,101.281,12.690,,,,
269,05/16/26 10:50:00 AM,101.265,12.690,,,,
270,05/16/26 11:00:00 AM,101.270,12.787,,,,
271,05/16/26 11:10:00 AM,101.259,12.883,,,,
272,05/16/26 11:20:00 AM,101.227,12.883,,,,
273,05/16/26 11:30:00 AM,101.205,13.076,,,,
274,05/16/26 11:40:00 AM,101.210,13.173,,,,
275,05/16/26 11:50:00 AM,101.199,13.269,,,,
276,05/16/26 12:00:00 PM,101.188,13.365,,,,
277,05/16/26 12:10:00 PM,101.194,13.461,,,,
278,05/16/26 12:20:00 PM,101.204,13.654,,,,
279,05/16/26 12:30:00 PM,101.209,13.750,,,,
280,05/16/26 12:40:00 PM,101.182,13.846,,,,
281,05/16/26 12:50:00 PM,101.171,13.942,,,,
282,05/16/26 01:00:00 PM,101.164,14.134,,,,
283,05/16/26 01:10:00 PM,101.169,14.230,,,,
284,05/16/26 01:20:00 PM,101.158,14.325,,,,
285,05/16/26 01:30:00 PM,101.147,14.421,,,,
286,05/16/26 01:40:00 PM,101.157,14.613,,,,
287,05/16/26 01:50:00 PM,101.178,14.709,,,,
288,05/16/26 02:00:00 PM,101.156,14.900,,,,
289,05/16/26 02:10:00 PM,101.172,14.900,,,,
290,05/16/26 02:20:00 PM,101.149,15.091,,,,
291,05/16/26 02:30:00 PM,101.154,15.187,,,,
292,05/16/26 02:40:00 PM,101.143,15.282,,,,
293,05/16/26 02:50:00 PM,101.164,15.378,,,,
294,05/16/26 03:00:00 PM,101.147,15.378,,,,
295,05/16/26 03:10:00 PM,101.120,15.473,,,,
296,05/16/26 03:20:00 PM,101.124,15.569,,,,
297,05/16/26 03:30:00 PM,101.113,15.664,,,,
298,05/16/26 03:40:00 PM,101.113,15.664,,,,
299,05/16/26 03:50:00 PM,101.118,15.760,,,,
300,05/16/26 04:00:00 PM,101.101,15.760,,,,
301,05/16/26 04:10:00 PM,101.106,15.855,,,,
302,05/16/26 04:20:00 PM,101.106,15.855,,,,
303,05/16/26 04:30:00 PM,101.090,15.855,,,,
304,05/16/26 04:40:00 PM,101.090,15.855,,,,
305,05/16/26 04:50:00 PM,101.074,15.855,,,,
306,05/16/26 05:00:00 PM,101.078,15.951,,,,
307,05/16/26 05:10:00 PM,101.127,15.951,,,,
308,05/16/26 05:20:00 PM,101.127,15.951,,,,
309,05/16/26 05:30:00 PM,101.160,15.951,,,,
310,05/16/26 05:40:00 PM,101.143,15.951,,,,
311,05/16/26 05:50:00 PM,101.062,15.951,,,,
312,05/16/26 06:00:00 PM,101.111,15.951,,,,
313,05/16/26 06:10:00 PM,101.160,15.951,,,,
314,05/16/26 06:20:00 PM,101.111,15.951,,,,
315,05/16/26 06:30:00 PM,101.111,15.951,,,,
316,05/16/26 06:40:00 PM,101.078,15.951,,,,
317,05/16/26 06:50:00 PM,101.057,15.855,,,,
318,05/16/26 07:00:00 PM,101.030,15.951,,,,
319,05/16/26 07:10:00 PM,101.025,15.855,,,,
320,05/16/26 07:20:00 PM,101.009,15.855,,,,
321,05/16/26 07:30:00 PM,101.009,15.855,,,,
322,05/16/26 07:40:00 PM,100.992,15.855,,,,
323,05/16/26 07:50:00 PM,101.004,15.760,,,,
324,05/16/26 08:00:00 PM,101.004,15.760,,,,
325,05/16/26 08:10:00 PM,101.004,15.760,,,,
326,05/16/26 08:20:00 PM,101.020,15.760,,,,
327,05/16/26 08:30:00 PM,101.020,15.760,,,,
328,05/16/26 08:40:00 PM,101.032,15.664,,,,
329,05/16/26 08:50:00 PM,101.048,15.664,,,,
330,05/16/26 09:00:00 PM,101.048,15.664,,,,
331,05/16/26 09:10:00 PM,101.048,15.664,,,,
332,05/16/26 09:20:00 PM,101.043,15.569,,,,
333,05/16/26 09:30:00 PM,101.076,15.569,,,,
334,05/16/26 09:40:00 PM,101.076,15.569,,,,
335,05/16/26 09:50:00 PM,101.108,15.569,,,,
336,05/16/26 10:00:00 PM,101.120,15.473,,,,
337,05/16/26 10:10:00 PM,101.152,15.473,,,,
338,05/16/26 10:20:00 PM,101.152,15.473,,,,
339,05/16/26 10:30:00 PM,101.168,15.473,,,,
340,05/16/26 10:40:00 PM,101.147,15.378,,,,
341,05/16/26 10:50:00 PM,101.147,15.378,,,,
342,05/16/26 11:00:00 PM,101.147,15.378,,,,
343,05/16/26 11:10:00 PM,101.143,15.282,,,,
344,05/16/26 11:20:00 PM,101.143,15.282,,,,
345,05/16/26 11:30:00 PM,101.143,15.282,,,,
346,05/16/26 11:40:00 PM,101.138,15.187,,,,
347,05/16/26 11:50:00 PM,101.138,15.187,,,,
348,05/17/26 12:00:00 AM,101.154,15.187,,,,
349,05/17/26 12:10:00 AM,101.165,15.091,,,,
350,05/17/26 12:20:00 AM,101.133,15.091,,,,
351,05/17/26 12:30:00 AM,101.182,15.091,,,,
352,05/17/26 12:40:00 AM,101.165,15.091,,,,
353,05/17/26 12:50:00 AM,101.144,14.996,,,,
354,05/17/26 01:00:00 AM,101.144,14.996,,,,
355,05/17/26 01:10:00 AM,101.177,14.996,,,,
356,05/17/26 01:20:00 AM,101.139,14.900,,,,
357,05/17/26 01:30:00 AM,101.139,14.900,,,,
358,05/17/26 01:40:00 AM,101.123,14.900,,,,
359,05/17/26 01:50:00 AM,101.107,14.900,,,,
360,05/17/26 02:00:00 AM,101.134,14.804,,,,
361,05/17/26 02:10:00 AM,101.118,14.804,,,,
362,05/17/26 02:20:00 AM,101.118,14.804,,,,
363,05/17/26 02:30:00 AM,101.118,14.804,,,,
364,05/17/26 02:40:00 AM,101.097,14.709,,,,
365,05/17/26 02:50:00 AM,101.097,14.709,,,,
366,05/17/26 03:00:00 AM,101.097,14.709,,,,
367,05/17/26 03:10:00 AM,101.097,14.709,,,,
368,05/17/26 03:20:00 AM,101.092,14.613,,,,
369,05/17/26 03:30:00 AM,101.092,14.613,,,,
370,05/17/26 03:40:00 AM,101.076,14.613,,,,
371,05/17/26 03:50:00 AM,101.076,14.613,,,,
372,05/17/26 04:00:00 AM,101.071,14.517,,,,
373,05/17/26 04:10:00 AM,101.087,14.517,,,,
374,05/17/26 04:20:00 AM,101.103,14.517,,,,
375,05/17/26 04:30:00 AM,101.103,14.517,,,,
376,05/17/26 04:40:00 AM,101.131,14.421,,,,
377,05/17/26 04:50:00 AM,101.115,14.421,,,,
378,05/17/26 05:00:00 AM,101.131,14.421,,,,
379,05/17/26 05:10:00 AM,101.147,14.421,,,,
380,05/17/26 05:20:00 AM,101.147,14.421,,,,
381,05/17/26 05:30:00 AM,101.163,14.421,,,,
382,05/17/26 05:40:00 AM,101.158,14.325,,,,
383,05/17/26 05:50:00 AM,101.191,14.325,,,,
384,05/17/26 06:00:00 AM,101.191,14.325,,,,
385,05/17/26 06:10:00 AM,101.207,14.325,,,,
386,05/17/26 06:20:00 AM,101.223,14.325,,,,
387,05/17/26 06:30:00 AM,101.234,14.230,,,,
388,05/17/26 06:40:00 AM,101.234,14.230,,,,
389,05/17/26 06:50:00 AM,101.234,14.230,,,,
390,05/17/26 07:00:00 AM,101.267,14.230,,,,
391,05/17/26 07:10:00 AM,101.299,14.230,,,,
392,05/17/26 07:20:00 AM,101.299,14.230,,,,
393,05/17/26 07:30:00 AM,101.299,14.230,,,,
394,05/17/26 07:40:00 AM,101.332,14.230,,,,
395,05/17/26 07:50:00 AM,101.332,14.230,,,,
396,05/17/26 08:00:00 AM,101.376,14.134,,,,
397,05/17/26 08:10:00 AM,101.359,14.134,,,,
398,05/17/26 08:20:00 AM,101.365,14.230,,,,
399,05/17/26 08:30:00 AM,101.365,14.230,,,,
400,05/17/26 08:40:00 AM,101.381,14.230,,,,
401,05/17/26 08:50:00 AM,101.413,14.230,,,,
402,05/17/26 09:00:00 AM,101.418,14.325,,,,
403,05/17/26 09:10:00 AM,101.418,14.325,,,,
404,05/17/26 09:20:00 AM,101.418,14.325,,,,
405,05/17/26 09:30:00 AM,101.418,14.325,,,,
406,05/17/26 09:40:00 AM,101.423,14.421,,,,
407,05/17/26 09:50:00 AM,101.391,14.421,,,,
408,05/17/26 10:00:00 AM,101.412,14.517,,,,
409,05/17/26 10:10:00 AM,101.396,14.517,,,,
410,05/17/26 10:20:00 AM,101.368,14.613,,,,
411,05/17/26 10:30:00 AM,101.373,14.709,,,,
412,05/17/26 10:40:00 AM,101.383,14.900,,,,
413,05/17/26 10:50:00 AM,101.388,14.996,,,,
414,05/17/26 11:00:00 AM,101.393,15.091,,,,
415,05/17/26 11:10:00 AM,101.382,15.187,,,,
416,05/17/26 11:20:00 AM,101.386,15.282,,,,
417,05/17/26 11:30:00 AM,101.391,15.378,,,,
418,05/17/26 11:40:00 AM,101.396,15.473,,,,
419,05/17/26 11:50:00 AM,101.389,15.664,,,,
420,05/17/26 12:00:00 PM,101.394,15.760,,,,
421,05/17/26 12:10:00 PM,101.415,15.855,,,,
422,05/17/26 12:20:00 PM,101.404,15.951,,,,
423,05/17/26 12:30:00 PM,101.392,16.046,,,,
424,05/17/26 12:40:00 PM,101.380,16.141,,,,
425,05/17/26 12:50:00 PM,101.369,16.237,,,,
426,05/17/26 01:00:00 PM,101.374,16.332,,,,
427,05/17/26 01:10:00 PM,101.367,16.523,,,,
428,05/17/26 01:20:00 PM,101.371,16.618,,,,
429,05/17/26 01:30:00 PM,101.343,16.713,,,,
430,05/17/26 01:40:00 PM,101.352,16.903,,,,
431,05/17/26 01:50:00 PM,101.357,16.999,,,,
432,05/17/26 02:00:00 PM,101.345,17.094,,,,
433,05/17/26 02:10:00 PM,101.333,17.189,,,,
434,05/17/26 02:20:00 PM,101.338,17.284,,,,
435,05/17/26 02:30:00 PM,101.310,17.379,,,,
436,05/17/26 02:40:00 PM,101.282,17.475,,,,
437,05/17/26 02:50:00 PM,101.319,17.570,,,,
438,05/17/26 03:00:00 PM,101.286,17.570,,,,
439,05/17/26 03:10:00 PM,101.290,17.665,,,,
440,05/17/26 03:20:00 PM,101.278,17.760,,,,
441,05/17/26 03:30:00 PM,101.283,17.855,,,,
442,05/17/26 03:40:00 PM,101.267,17.855,,,,
443,05/17/26 03:50:00 PM,101.271,17.950,,,,
444,05/17/26 04:00:00 PM,101.238,17.950,,,,
445,05/17/26 04:10:00 PM,101.259,18.045,,,,
446,05/17/26 04:20:00 PM,101.243,18.045,,,,
447,05/17/26 04:30:00 PM,101.226,18.045,,,,
448,05/17/26 04:40:00 PM,101.243,18.045,,,,
449,05/17/26 04:50:00 PM,101.247,18.140,,,,
450,05/17/26 05:00:00 PM,101.263,18.140,,,,
451,05/17/26 05:10:00 PM,101.247,18.140,,,,
452,05/17/26 05:20:00 PM,101.247,18.140,,,,
453,05/17/26 05:30:00 PM,101.247,18.140,,,,
454,05/17/26 05:40:00 PM,101.263,18.140,,,,
455,05/17/26 05:50:00 PM,101.247,18.140,,,,
456,05/17/26 06:00:00 PM,101.231,18.140,,,,
457,05/17/26 06:10:00 PM,101.214,18.140,,,,
458,05/17/26 06:20:00 PM,101.226,18.045,,,,
459,05/17/26 06:30:00 PM,101.226,18.045,,,,
460,05/17/26 06:40:00 PM,101.226,18.045,,,,
461,05/17/26 06:50:00 PM,101.222,17.950,,,,
462,05/17/26 07:00:00 PM,101.222,17.950,,,,
463,05/17/26 07:10:00 PM,101.238,17.950,,,,
464,05/17/26 07:20:00 PM,101.238,17.950,,,,
465,05/17/26 07:30:00 PM,101.218,17.855,,,,
466,05/17/26 07:40:00 PM,101.234,17.855,,,,
467,05/17/26 07:50:00 PM,101.250,17.855,,,,
468,05/17/26 08:00:00 PM,101.262,17.760,,,,
469,05/17/26 08:10:00 PM,101.262,17.760,,,,
470,05/17/26 08:20:00 PM,101.278,17.760,,,,
471,05/17/26 08:30:00 PM,101.274,17.665,,,,
472,05/17/26 08:40:00 PM,101.290,17.665,,,,
473,05/17/26 08:50:00 PM,101.302,17.570,,,,
474,05/17/26 09:00:00 PM,101.319,17.570,,,,
475,05/17/26 09:10:00 PM,101.319,17.570,,,,
476,05/17/26 09:20:00 PM,101.330,17.475,,,,
